method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.997531,0.687011,0.0,0.0,0.0,0.0,0.0,0.997531,0.665021,0.997023,0.997531,0.0,0.997531,0.0,0.0,0.997785,0.0,0.0,0.997665,0.0,0.0,0.0,0.0934104,0.0,0.0,0.0,0.0,0.15585,0.0,0.20904,0.204455,0.201789,0.1,0.0289855,0.00593668,0.00921659,0.0588235,0
org.apache.commons.math.linear.EigenDecompositionImpl$<init><Lorg/apache/commons/math/linear/RealMatrix;D>,0.0,0.0,0.0,0.0,0.955556,0.121127,0.0,0.00868677,0.0,0.0,0.0,0.955555,0.0955556,0.946877,0.955556,0.0,0.955556,0.0,0.0,0.959961,0.0,0.0,0.957887,0.0,0.0,0.0,0.0894798,0.0,0.0,0.0,0.169553,0.412474,0.0,0.111299,0.101656,0.101656,0.2,0.0434783,0.00725594,0.0276498,0.0,0
org.apache.commons.math.linear.ArrayRealVector$ebeDivide<[D>,0.0,0.0,0.0,0.0,0.997531,0.687011,0.0,0.0,0.0,0.0,0.0,0.997531,0.665021,0.997023,0.997531,0.0,0.997531,0.0,0.0,0.997785,0.0,0.0,0.997665,0.0,0.0,0.0,0.0934104,0.0,0.0,0.0,0.0,0.15585,0.0,0.0960452,0.0862364,0.0862364,0.1,0.057971,0.0108839,0.0184332,0.0,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.945679,0.119875,0.0,0.0107307,0.0,0.0,0.0,0.945679,0.0788066,0.935203,0.945679,0.0,0.945679,0.0,0.0,0.951014,0.0,0.0,0.948502,0.0,0.0,0.0,0.0885549,0.0,0.0,0.0,0.192967,0.438134,0.0,0.0960452,0.143918,0.115077,0.1,0.0289855,0.00197889,0.00460829,0.235294,0
org.apache.commons.math.linear.ArrayRealVector$set<ILorg/apache/commons/math/linear/ArrayRealVector;>,0.0,0.0,0.0,0.0,0.997531,0.687011,0.0,0.0,0.0,0.0,0.0,0.997531,0.665021,0.997023,0.997531,0.0,0.997531,0.0,0.0,0.997785,0.0,0.0,0.997665,0.0,0.0,0.0,0.0934104,0.0,0.0,0.0,0.0,0.15585,0.0,0.0960452,0.0862364,0.0862364,0.2,0.0434783,0.00164908,0.00460829,0.0,0
org.apache.commons.math.linear.Array2DRowRealMatrix$getData<>,0.0,0.0,0.0,0.0,0.698765,0.0885759,0.0,0.0618293,0.0,0.0,0.0,0.698765,0.0112704,0.657898,0.698765,0.0,0.698765,0.0,0.0,0.721199,0.0,0.0,0.710651,0.0,0.0,0.0,0.0654335,0.0,0.0,0.0,0.525258,0.718477,0.0,0.0960452,0.0862364,0.0862364,0.0,0.0144928,0.000659631,0.0,0.0,0
org.apache.commons.math.linear.SingularValueDecompositionImpl$getU<>,0.0,0.0,0.0,0.0,0.995062,0.374022,0.0,0.0035769,0.0,0.0,0.0,0.995062,0.497531,0.994049,0.995062,0.0,0.995062,0.0,0.0,0.995569,0.0,0.0,0.99533,0.0,0.0,0.0,0.0931792,0.0,0.0,0.0,0.0956061,0.320947,0.0,0.111299,0.101656,0.101656,0.0,0.144928,0.0478232,0.0921659,0.0,0
org.apache.commons.math.ode.nonstiff.DormandPrince54Integrator$estimateError<[[D[D[DD>,0.0,0.0,0.0,0.0,0.965432,0.122379,0.0,0.00664282,0.0,0.0,0.0,0.965432,0.120679,0.958599,0.965432,0.0,0.965432,0.0,0.0,0.96889,0.0,0.0,0.967262,0.0,0.0,0.0,0.0904046,0.0,0.0,0.0,0.143358,0.382101,0.0,0.350282,0.343232,0.343232,0.4,0.15942,0.0359499,0.0322581,0.0,0
org.apache.commons.math.linear.RealMatrixImpl$getEntry<II>,0.0,0.0,0.0,0.0,0.997531,0.687011,0.0,0.0122637,0.0,0.0,0.0,0.997531,0.665021,0.997023,0.997531,0.0,0.997531,0.0,0.0,0.997785,0.0,0.0,0.997665,0.0,0.0,0.0,0.0934104,0.0,0.0,0.0,0.209155,0.455165,0.0,0.234463,0.343232,0.304207,0.2,0.057971,0.0118734,0.00921659,0.647059,0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction$<init><[D[Lorg/apache/commons/math/analysis/polynomials/PolynomialFunction;>,0.0,0.0,0.0,0.0,0.997531,0.687011,0.0,0.00255493,0.0,0.0,0.0,0.997531,0.665021,0.997023,0.997531,0.0,0.997531,0.0,0.0,0.997785,0.0,0.0,0.997665,0.0,0.0,0.0,0.0934104,0.0,0.0,0.0,0.075792,0.292686,0.0,0.157062,0.260994,0.238378,0.2,0.0434783,0.0316623,0.0645161,0.0588235,0
