method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.distribution.BetaDistributionImpl$density<D>,0.0,0.0,0.0,0.0,0.999448,0.725199,0.0,0.0,0.0,0.0,0.0,0.999448,0.499724,0.999055,0.999448,0.0,0.999448,0.0,0.0,0.999645,0.0,0.0,0.999577,0.0,0.0,0.0,0.250443,0.0,0.0,0.0,0.0,0.15506,0.0,0.24871,0.604403,0.480073,0.0666667,0.0181818,0.00478841,0.0270833,0.2,0
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.998897,0.450398,0.0,0.000394477,0.0,0.0,0.0,0.998897,0.332966,0.998111,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.250148,0.0,0.0,0.0,0.00950229,0.184399,0.0,0.28655,0.518404,0.441119,0.0666667,0.00909091,0.00107739,0.00416667,0.12,0
org.apache.commons.math.linear.EigenDecompositionImpl$<init><Lorg/apache/commons/math/linear/RealMatrix;D>,0.0,0.0,0.0,0.0,0.997794,0.395438,0.0,0.0142012,0.0,0.0,0.0,0.997794,0.199559,0.996224,0.997794,0.0,0.997794,0.0,0.0,0.998581,0.0,0.0,0.998307,0.0,0.0,0.0,0.249557,0.0,0.0,0.0,0.116601,0.382429,0.0,0.22807,0.458892,0.355414,0.133333,0.0136364,0.00113725,0.03125,0.08,0
org.apache.commons.math.random.RandomDataImpl$nextLong<JJ>,0.0,0.0,0.0,0.0,0.999448,0.725199,0.0,0.0,0.0,0.0,0.0,0.999448,0.499724,0.999055,0.999448,0.0,0.999448,0.0,0.0,0.999645,0.0,0.0,0.999577,0.0,0.0,0.0,0.250443,0.0,0.0,0.0,0.0,0.15506,0.0,0.281734,0.499828,0.415979,0.133333,0.0181818,0.00191536,0.00625,0.2,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.998897,0.450398,0.0,0.0177515,0.0,0.0,0.0,0.998897,0.332966,0.998111,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.250148,0.0,0.0,0.0,0.132649,0.403821,0.0,0.25731,0.484348,0.327199,0.0666667,0.00909091,0.00125696,0.0104167,0.2,0
org.apache.commons.math.exception.NotFiniteNumberException$<init><Ljava/lang/Number;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.996139,0.312998,0.0,0.00236686,0.0,0.0,0.0,0.996139,0.124517,0.9934,0.996139,0.0,0.996139,0.0,0.0,0.997515,0.0,0.0,0.997036,0.0,0.0,0.0,0.248671,0.0,0.0,0.0,0.0377543,0.252217,0.0,0.125559,0.189542,0.157551,0.133333,0.0136364,0.000299276,0.00208333,0.08,0
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$<init><Lorg/apache/commons/math/geometry/partitioning/BSPTree;>,0.0,0.0,0.0,0.0,0.991726,0.229184,0.0,0.00552268,0.0,0.0,0.0,0.991726,0.0619829,0.985902,0.991726,0.0,0.991726,0.0,0.0,0.994666,0.0,0.0,0.993644,0.0,0.0,0.0,0.246308,0.0,0.0,0.0,0.0659076,0.305157,0.0,0.0839353,0.0839353,0.0839353,0.0666667,0.00909091,0.000179565,0.00208333,0.0,0
org.apache.commons.math.analysis.function.Floor$<init><>,0.0,0.0,0.0,0.0,0.998897,0.450398,0.0,0.000394477,0.0,0.0,0.0,0.998897,0.332966,0.998111,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.250148,0.0,0.0,0.0,0.00950229,0.184399,0.0,0.213278,0.213278,0.213278,0.0,0.00454545,0.00011971,0.0,0.0,0
org.apache.commons.math.dfp.Dfp$log10<>,0.0,0.0,0.0,0.0,0.990623,0.228634,0.0,0.00788955,0.0,0.0,0.0,0.990623,0.0550346,0.984035,0.990623,0.0,0.990623,0.0,0.0,0.993953,0.0,0.0,0.992795,0.0,0.0,0.0,0.245718,0.0,0.0,0.0,0.0821859,0.331936,0.0,0.261094,0.261094,0.261094,0.0,0.00454545,0.00341174,0.0125,0.0,0
org.apache.commons.math.dfp.Dfp$subtract<Lorg/apache/commons/math/dfp/Dfp;>,0.0,0.0,0.0,0.0,0.961942,0.214345,0.0,0.0268245,0.0,0.0,0.0,0.961942,0.013742,0.936491,0.961942,0.0,0.961942,0.0,0.0,0.9752,0.0,0.0,0.970604,0.0,0.0,0.0,0.23036,0.0,0.0,0.0,0.167617,0.446902,0.0,0.261094,0.261094,0.261094,0.0666667,0.00909091,0.000239421,0.0,0.0,0
org.apache.commons.math.linear.Array2DRowRealMatrix$getData<>,0.0,0.0,0.0,0.0,0.913955,0.190437,0.0,0.061144,0.0,0.0,0.0,0.913955,0.00582137,0.861051,0.913955,0.0,0.913955,0.0,0.0,0.94294,0.0,0.0,0.932947,0.0,0.0,0.0,0.204666,0.0,0.0,0.0,0.263586,0.548001,0.0,0.449604,0.449604,0.449604,0.0,0.00454545,0.00011971,0.0,0.0,0
org.apache.commons.math.linear.SingularValueDecompositionImpl$getU<>,0.0,0.0,0.0,0.0,0.996139,0.312998,0.0,0.00236686,0.0,0.0,0.0,0.996139,0.124517,0.9934,0.996139,0.0,0.996139,0.0,0.0,0.997515,0.0,0.0,0.997036,0.0,0.0,0.0,0.248671,0.0,0.0,0.0,0.0377543,0.252217,0.0,0.458892,0.458892,0.458892,0.0,0.00454545,0.00011971,0.0,0.0,0
org.apache.commons.math.stat.descriptive.StatisticalSummaryValues$<init><DDJDDD>,0.0,0.0,0.0,0.0,0.993933,0.230283,0.0,0.00394477,0.0,0.0,0.0,0.993933,0.0828277,0.989645,0.993933,0.0,0.993933,0.0,0.0,0.996092,0.0,0.0,0.995341,0.0,0.0,0.0,0.24749,0.0,0.0,0.0,0.0531445,0.282389,0.0,0.848641,0.848641,0.848641,0.4,0.0318182,0.0011971,0.0145833,0.0,0
org.apache.commons.math.optimization.fitting.HarmonicFitter$<init><Lorg/apache/commons/math/optimization/DifferentiableMultivariateVectorialOptimizer;>,0.0,0.0,0.0,0.0,0.996691,0.340478,0.0,0.00197239,0.0,0.0,0.0,0.996691,0.142384,0.994341,0.996691,0.0,0.996691,0.0,0.0,0.99787,0.0,0.0,0.99746,0.0,0.0,0.0,0.248966,0.0,0.0,0.0,0.0332521,0.242682,0.0,0.136567,0.446508,0.291538,0.0666667,0.00909091,0.000179565,0.00208333,0.04,0
org.apache.commons.math.geometry.euclidean.threed.Vector3D$crossProduct<Lorg/apache/commons/math/geometry/euclidean/threed/Vector3D;Lorg/apache/commons/math/geometry/euclidean/threed/Vector3D;>,0.0,0.0,0.0,0.0,0.987314,0.226985,0.0,0.0086785,0.0,0.0,0.0,0.987314,0.0411381,0.97845,0.987314,0.0,0.987314,0.0,0.0,0.991809,0.0,0.0,0.990246,0.0,0.0,0.0,0.243946,0.0,0.0,0.0,0.0870781,0.339572,0.0,0.0825593,0.0825593,0.0825593,0.133333,0.00909091,0.000179565,0.0,0.04,0
org.apache.commons.math.linear.ArrayRealVector$append<D>,0.0,0.0,0.0,0.0,0.998897,0.450398,0.0,0.000394477,0.0,0.0,0.0,0.998897,0.332966,0.998111,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.250148,0.0,0.0,0.0,0.00950229,0.184399,0.0,0.353973,0.449604,0.425697,0.0666667,0.0136364,0.00161609,0.00625,0.04,0
org.apache.commons.math.linear.MatrixUtils$createRowFieldMatrix<[Lorg/apache/commons/math/FieldElement;>,0.0,0.0,0.0,0.0,0.999448,0.725199,0.0,0.0,0.0,0.0,0.0,0.999448,0.499724,0.999055,0.999448,0.0,0.999448,0.0,0.0,0.999645,0.0,0.0,0.999577,0.0,0.0,0.0,0.250443,0.0,0.0,0.0,0.0,0.15506,0.0,0.215342,0.49742,0.407293,0.0666667,0.0181818,0.00233435,0.0166667,0.28,0
