method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang.text.StrBuilder$indexOf<Lorg/apache/commons/lang/text/StrMatcher;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.228092,0.225203,0.225203,0.111111,0.0454545,0.001207,0.0,0.0526316,0
org.apache.commons.lang.text.StrMatcher$StringMatcher$<init><Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.822878,0.072852,0.0,0.0280095,0.0,0.0,0.0,0.822878,0.0167934,0.800047,0.822878,0.0,0.822878,0.0,0.0,0.8348,0.0,0.0,0.829105,0.0,0.0,0.0,0.1143,0.0,0.0,0.0,0.383403,0.533844,0.0,0.228092,0.225203,0.225203,0.111111,0.0454545,0.0018105,0.0263158,0.0,0
org.apache.commons.lang.builder.CompareToBuilder$append<[C[C>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.00297974,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0937451,0.184828,0.0,0.85954,0.945103,0.891298,0.222222,0.0909091,0.0187085,0.197368,0.0526316,0
org.apache.commons.lang.text.StrBuilder$startsWith<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.242387,0.363069,0.35184,0.111111,0.0909091,0.0105613,0.131579,0.0526316,0
org.apache.commons.lang.BitField$<init><I>,0.0,0.0,0.0,0.0,0.944649,0.0836328,0.0,0.00834327,0.0,0.0,0.0,0.944649,0.0590406,0.9363,0.944649,0.0,0.944649,0.0,0.0,0.948884,0.0,0.0,0.946861,0.0,0.0,0.0,0.131215,0.0,0.0,0.0,0.185809,0.316611,0.0,0.419515,0.578291,0.562196,0.111111,0.0909091,0.007242,0.118421,0.0526316,0
org.apache.commons.lang.time.FastDateFormat$PaddedNumberField$<init><II>,0.0,0.0,0.0,0.0,0.933579,0.0826527,0.0,0.0101311,0.0,0.0,0.0,0.933579,0.0491358,0.923694,0.933579,0.0,0.933579,0.0,0.0,0.938606,0.0,0.0,0.936204,0.0,0.0,0.0,0.129677,0.0,0.0,0.0,0.209716,0.346629,0.0,0.830951,0.830318,0.830318,0.222222,0.0681818,0.00452625,0.0657895,0.0526316,0
org.apache.commons.lang.LocaleUtils$isAvailableLocale<Ljava/util/Locale;>,0.408248,0.166667,0.782609,1.0,0.9631,0.41163,0.994086,0.99404,1.0,0.230769,0.0909091,0.9631,0.0875545,0.957408,0.9631,0.123091,0.9631,0.166667,0.722222,0.965974,0.99409,0.230769,0.9646,0.130435,0.166667,0.994048,0.994874,1.0,1.0,1.0,0.279175,0.170751,0.997018,0.0410193,0.0374298,0.0374298,0.111111,0.0227273,0.00090525,0.0,0.105263,0
org.apache.commons.lang.builder.ToStringStyle$getSummaryObjectStartText<>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.927906,0.927636,0.927636,0.0,0.0227273,0.0006035,0.0,0.0526316,0
org.apache.commons.lang.Entities$BinaryEntityMap$<init><I>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.758856,0.757954,0.757954,0.111111,0.0454545,0.00090525,0.0131579,0.157895,0
org.apache.commons.lang.mutable.MutableFloat$decrement<>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.161591,0.158453,0.158453,0.0,0.0227273,0.0018105,0.0131579,0.210526,0
org.apache.commons.lang.ArrayUtils$toPrimitive<[Ljava/lang/Float;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.000595948,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0267891,0.061886,0.0,0.732132,0.731129,0.731129,0.111111,0.0681818,0.00875075,0.0921053,0.157895,0
org.apache.commons.lang.mutable.MutableDouble$longValue<>,0.0,0.0,0.0,0.0,0.98893,0.31395,0.0,0.00119189,0.0,0.0,0.0,0.98893,0.247232,0.987169,0.98893,0.0,0.98893,0.0,0.0,0.989813,0.0,0.0,0.989391,0.0,0.0,0.0,0.137365,0.0,0.0,0.0,0.0473447,0.103382,0.0,0.430702,0.428571,0.428571,0.0,0.0227273,0.00090525,0.0,0.157895,0
org.apache.commons.lang.mutable.MutableFloat$equals<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.37601,0.373674,0.373674,0.111111,0.0454545,0.0042245,0.0,0.210526,0
org.apache.commons.lang.math.Fraction$getFraction<D>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.00119189,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0473447,0.103382,0.0,0.606588,0.84529,0.829913,0.111111,0.431818,0.0440555,0.513158,0.105263,0
org.apache.commons.lang.time.DateUtils$isSameInstant<Ljava/util/Date;Ljava/util/Date;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.317589,0.360574,0.345394,0.222222,0.0454545,0.0054315,0.0263158,0.263158,0
org.apache.commons.lang.mutable.MutableLong$getValue<>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.430702,0.428571,0.428571,0.0,0.0227273,0.00150875,0.0,0.157895,0
org.apache.commons.lang.text.StrTokenizer$<clinit><>,0.0,0.0,0.0,0.0,0.793358,0.0702385,0.0,0.0327771,0.0,0.0,0.0,0.793358,0.0139186,0.767795,0.793358,0.0,0.793358,0.0,0.0,0.806801,0.0,0.0,0.800379,0.0,0.0,0.0,0.1102,0.0,0.0,0.0,0.419304,0.56767,0.0,0.226227,0.37617,0.294656,0.0,0.0,0.016898,0.184211,0.0526316,0
org.apache.commons.lang.builder.ToStringStyle$append<Ljava/lang/StringBuffer;Ljava/lang/String;[DLjava/lang/Boolean;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.939093,0.938865,0.938865,0.444444,0.113636,0.0090525,0.0921053,0.0,0
org.apache.commons.lang.BitField$clearShort<S>,0.0,0.0,0.0,0.0,0.99262,0.346619,0.0,0.000595948,0.0,0.0,0.0,0.99262,0.330873,0.991441,0.99262,0.0,0.99262,0.0,0.0,0.993211,0.0,0.0,0.992928,0.0,0.0,0.0,0.137878,0.0,0.0,0.0,0.0267891,0.061886,0.0,0.579863,0.578291,0.578291,0.111111,0.0454545,0.001207,0.0,0.0,0
org.apache.commons.lang.time.DateUtils$addMinutes<Ljava/util/Date;I>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.498155,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996607,0.0,0.0,0.996464,0.0,0.0,0.0,0.138391,0.0,0.0,0.0,0.0,0.0,0.0,0.157862,0.15471,0.15471,0.222222,0.0454545,0.001207,0.0,0.210526,0
