method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.mutable.MutableFloat$add<Ljava/lang/Number;>,0.0,0.0,0.0,0.0,0.994269,0.516675,0.0,0.0,0.0,0.0,0.0,0.994269,0.498563,0.993157,0.994269,0.0,0.994269,0.0,0.0,0.994827,0.0,0.0,0.994564,0.0,0.0,0.0,0.162682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0131579,0.0,0
org.apache.commons.lang3.Range$ComparableComparator$<clinit><>,0.0,0.0,0.0,0.0,0.951289,0.080232,0.0,0.00841279,0.0,0.0,0.0,0.951289,0.056119,0.942315,0.951289,0.0,0.951289,0.0,0.0,0.955841,0.0,0.0,0.953689,0.0,0.0,0.0,0.155649,0.0,0.0,0.0,0.169926,0.301285,0.0,0.870036,0.869565,0.869565,0.0,0.0,0.00118659,0.0,0.25,0
org.apache.commons.lang3.builder.ToStringStyle$appendSummarySize<Ljava/lang/StringBuffer;Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.974212,0.130015,0.0,0.00392597,0.0,0.0,0.0,0.974212,0.108557,0.969325,0.974212,0.0,0.974212,0.0,0.0,0.976674,0.0,0.0,0.97551,0.0,0.0,0.0,0.1594,0.0,0.0,0.0,0.103566,0.205414,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00415307,0.0394737,0.0,0
org.apache.commons.lang3.reflect.MethodUtils$getAccessibleMethod<Ljava/lang/reflect/Method;>,0.0,0.0,0.0,0.0,0.991404,0.275012,0.0,0.00729108,0.0,0.0,0.0,0.991404,0.331418,0.989741,0.991404,0.0,0.991404,0.0,0.0,0.992238,0.0,0.0,0.991844,0.0,0.0,0.0,0.162213,0.0,0.0,0.0,0.155293,0.281502,0.0,1.0,1.0,1.0,0.111111,0.0909091,0.00978938,0.131579,0.0,0
org.apache.commons.lang3.text.ExtendedMessageFormat$getFormat<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.994269,0.516675,0.0,0.00168256,0.0,0.0,0.0,0.994269,0.498563,0.993157,0.994269,0.0,0.994269,0.0,0.0,0.994827,0.0,0.0,0.994564,0.0,0.0,0.0,0.162682,0.0,0.0,0.0,0.0566419,0.124796,0.0,1.0,1.0,1.0,0.111111,0.136364,0.0124592,0.131579,0.0,0
org.apache.commons.lang3.Validate$notEmpty<[Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.991404,0.275012,0.0,0.000560853,0.0,0.0,0.0,0.991404,0.331418,0.989741,0.991404,0.0,0.991404,0.0,0.0,0.992238,0.0,0.0,0.991844,0.0,0.0,0.0,0.162213,0.0,0.0,0.0,0.0234619,0.0570053,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00593296,0.0526316,0.0,0
org.apache.commons.lang3.Validate$validIndex<[Ljava/lang/Object;I>,0.0,0.0,0.0,0.0,0.994269,0.516675,0.0,0.0,0.0,0.0,0.0,0.994269,0.498563,0.993157,0.994269,0.0,0.994269,0.0,0.0,0.994827,0.0,0.0,0.994564,0.0,0.0,0.0,0.162682,0.0,0.0,0.0,0.0,0.0,0.0,0.787004,0.786232,0.786232,0.222222,0.0454545,0.00326313,0.0,0.5,0
org.apache.commons.lang3.ObjectUtils$Null$readResolve<>,0.0,0.0,0.0,0.0,0.994269,0.516675,0.0,0.0,0.0,0.0,0.0,0.994269,0.498563,0.993157,0.994269,0.0,0.994269,0.0,0.0,0.994827,0.0,0.0,0.994564,0.0,0.0,0.0,0.162682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000296648,0.0,0.0,0
org.apache.commons.lang3.text.StrBuilder$lastIndexOf<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.994269,0.516675,0.0,0.0,0.0,0.0,0.0,0.994269,0.498563,0.993157,0.994269,0.0,0.994269,0.0,0.0,0.994827,0.0,0.0,0.994564,0.0,0.0,0.0,0.162682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$unregister<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.618911,0.0521991,0.0,0.0745934,0.0,0.0,0.0,0.618911,0.00466684,0.575994,0.618911,0.0,0.618911,0.0,0.0,0.642861,0.0,0.0,0.631554,0.0,0.0,0.0,0.101266,0.0,0.0,0.0,0.599036,0.723786,0.0,0.581227,1.0,0.648551,0.111111,0.0454545,0.00444972,0.0789474,0.75,0
