method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.mutable.MutableFloat$add<Ljava/lang/Number;>,0.0,0.0,0.0,0.0,0.994253,0.516558,0.0,0.0,0.0,0.0,0.0,0.994253,1.0,0.993166,0.994253,0.0,0.994253,0.0,0.0,0.994797,0.0,0.0,0.99454,0.0,0.0,0.0,0.159154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0131579,0.0,0
org.apache.commons.lang3.Range$ComparableComparator$<clinit><>,0.0,0.0,0.0,0.0,0.951149,0.0800097,0.0,0.00821918,0.0,0.0,0.0,0.951149,0.112547,0.942381,0.951149,0.0,0.951149,0.0,0.0,0.955595,0.0,0.0,0.95349,0.0,0.0,0.0,0.152254,0.0,0.0,0.0,0.170184,0.301567,0.0,0.916084,0.912621,0.912621,0.0,0.0,0.00118659,0.0,0.2,0
org.apache.commons.lang3.builder.ToStringStyle$appendSummarySize<Ljava/lang/StringBuffer;Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.974138,0.129804,0.0,0.00383562,0.0,0.0,0.0,0.974138,0.217726,0.969363,0.974138,0.0,0.974138,0.0,0.0,0.976543,0.0,0.0,0.975405,0.0,0.0,0.0,0.155934,0.0,0.0,0.0,0.103723,0.205606,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00415307,0.0394737,0.0,0
org.apache.commons.lang3.RandomStringUtils$randomAlphanumeric<I>,0.0,0.0,0.0,0.0,0.994253,0.516558,0.0,0.0,0.0,0.0,0.0,0.994253,1.0,0.993166,0.994253,0.0,0.994253,0.0,0.0,0.994797,0.0,0.0,0.99454,0.0,0.0,0.0,0.159154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00118659,0.0,0.0,0
org.apache.commons.lang3.text.ExtendedMessageFormat$getFormat<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.994253,0.516558,0.0,0.00219178,0.0,0.0,0.0,0.994253,1.0,0.993166,0.994253,0.0,0.994253,0.0,0.0,0.994797,0.0,0.0,0.99454,0.0,0.0,0.0,0.159154,0.0,0.0,0.0,0.0701199,0.149381,0.0,1.0,1.0,1.0,0.111111,0.136364,0.0124592,0.131579,0.0,0
org.apache.commons.lang3.Validate$notEmpty<[Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.991379,0.274837,0.0,0.000547945,0.0,0.0,0.0,0.991379,0.66474,0.989754,0.991379,0.0,0.991379,0.0,0.0,0.992194,0.0,0.0,0.991808,0.0,0.0,0.0,0.158694,0.0,0.0,0.0,0.0234976,0.0570587,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00593296,0.0526316,0.0,0
org.apache.commons.lang3.mutable.MutableDouble$<init><Ljava/lang/Number;>,0.0,0.0,0.0,0.0,0.994253,0.516558,0.0,0.0,0.0,0.0,0.0,0.994253,1.0,0.993166,0.994253,0.0,0.994253,0.0,0.0,0.994797,0.0,0.0,0.99454,0.0,0.0,0.0,0.159154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00177989,0.0263158,0.0,0
org.apache.commons.lang3.ObjectUtils$Null$readResolve<>,0.0,0.0,0.0,0.0,0.994253,0.516558,0.0,0.0,0.0,0.0,0.0,0.994253,1.0,0.993166,0.994253,0.0,0.994253,0.0,0.0,0.994797,0.0,0.0,0.99454,0.0,0.0,0.0,0.159154,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000296648,0.0,0.0,0
org.apache.commons.lang3.BooleanUtils$isFalse<Ljava/lang/Boolean;>,0.0,0.0,0.0,0.0,0.991379,0.274837,0.0,0.000547945,0.0,0.0,0.0,0.991379,0.66474,0.989754,0.991379,0.0,0.991379,0.0,0.0,0.992194,0.0,0.0,0.991808,0.0,0.0,0.0,0.158694,0.0,0.0,0.0,0.0234976,0.0570587,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00296648,0.0263158,0.0,0
org.apache.commons.lang3.text.StrSubstitutor$replace<Ljava/lang/StringBuffer;>,0.0,0.0,0.0,0.0,0.994253,0.516558,0.0,0.00712329,0.0,0.0,0.0,0.994253,1.0,0.993166,0.994253,0.0,0.994253,0.0,0.0,0.994797,0.0,0.0,0.99454,0.0,0.0,0.0,0.159154,0.0,0.0,0.0,0.155529,0.281765,0.0,1.0,1.0,1.0,0.111111,0.0681818,0.00622961,0.0526316,0.0,0
