method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.distribution.BetaDistributionImpl$density<D>,0.0,0.0,0.0,0.0,0.998897,0.568873,0.0,0.0,0.0,0.0,0.0,0.998897,0.332966,0.998112,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.143122,0.0,0.0,0.0,0.0,0.0,0.0,0.250772,0.604403,0.480073,0.0666667,0.0181818,0.00478841,0.0270833,0.192308,0
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.998346,0.353309,0.0,0.000394477,0.0,0.0,0.0,0.998346,0.249587,0.997169,0.998346,0.0,0.998346,0.0,0.0,0.998936,0.0,0.0,0.998731,0.0,0.0,0.0,0.142954,0.0,0.0,0.0,0.00950229,0.0347225,0.0,0.288508,0.518404,0.441119,0.0666667,0.00909091,0.00107739,0.00416667,0.115385,0
org.apache.commons.math.linear.EigenDecompositionImpl$<init><Lorg/apache/commons/math/linear/RealMatrix;D>,0.0,0.0,0.0,0.0,0.997244,0.310196,0.0,0.0142012,0.0,0.0,0.0,0.997244,0.166207,0.995285,0.997244,0.0,0.997244,0.0,0.0,0.998226,0.0,0.0,0.997884,0.0,0.0,0.0,0.142616,0.0,0.0,0.0,0.116601,0.269094,0.0,0.230189,0.458892,0.355414,0.133333,0.0136364,0.00113725,0.03125,0.0769231,0
org.apache.commons.math.MathConfigurationException$<init><Ljava/lang/Throwable;>,0.0,0.0,0.0,0.0,0.998897,0.568873,0.0,0.0,0.0,0.0,0.0,0.998897,0.332966,0.998112,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.143122,0.0,0.0,0.0,0.0,0.0,0.0,0.768439,1.0,0.883901,0.0666667,0.00909091,0.000179565,0.00208333,0.0384615,0
org.apache.commons.math.random.RandomDataImpl$nextLong<JJ>,0.0,0.0,0.0,0.0,0.998897,0.568873,0.0,0.0,0.0,0.0,0.0,0.998897,0.332966,0.998112,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.143122,0.0,0.0,0.0,0.0,0.0,0.0,0.283705,0.499828,0.415979,0.133333,0.0181818,0.00191536,0.00625,0.192308,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.998346,0.353309,0.0,0.0177515,0.0,0.0,0.0,0.998346,0.249587,0.997169,0.998346,0.0,0.998346,0.0,0.0,0.998936,0.0,0.0,0.998731,0.0,0.0,0.0,0.142954,0.0,0.0,0.0,0.132649,0.294413,0.0,0.259348,0.484348,0.327199,0.0666667,0.00909091,0.00125696,0.0104167,0.192308,0
org.apache.commons.math.exception.NotFiniteNumberException$<init><Ljava/lang/Number;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.99559,0.245527,0.0,0.00236686,0.0,0.0,0.0,0.99559,0.110621,0.992465,0.99559,0.0,0.99559,0.0,0.0,0.99716,0.0,0.0,0.996614,0.0,0.0,0.0,0.14211,0.0,0.0,0.0,0.0377543,0.114987,0.0,0.127959,0.189542,0.157551,0.133333,0.0136364,0.000299276,0.00208333,0.0769231,0
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$<init><Lorg/apache/commons/math/geometry/partitioning/BSPTree;>,0.0,0.0,0.0,0.0,0.99118,0.17978,0.0,0.00552268,0.0,0.0,0.0,0.99118,0.0583047,0.984978,0.99118,0.0,0.99118,0.0,0.0,0.994312,0.0,0.0,0.993222,0.0,0.0,0.0,0.140759,0.0,0.0,0.0,0.0659077,0.177642,0.0,0.0864494,0.0839353,0.0839353,0.0666667,0.00909091,0.000179565,0.00208333,0.0,0
org.apache.commons.math.analysis.function.Floor$<init><>,0.0,0.0,0.0,0.0,0.998346,0.353309,0.0,0.000394477,0.0,0.0,0.0,0.998346,0.249587,0.997169,0.998346,0.0,0.998346,0.0,0.0,0.998936,0.0,0.0,0.998731,0.0,0.0,0.0,0.142954,0.0,0.0,0.0,0.00950229,0.0347225,0.0,0.215437,0.213278,0.213278,0.0,0.00454545,0.00011971,0.0,0.0,0
org.apache.commons.math.distribution.GammaDistributionImpl$cumulativeProbability<D>,0.0,0.0,0.0,0.0,0.998897,0.568873,0.0,0.0122288,0.0,0.0,0.0,0.998897,0.332966,0.998112,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.143122,0.0,0.0,0.0,0.10683,0.252961,0.0,0.250086,1.0,0.45528,0.0666667,0.0181818,0.000957682,0.00625,0.115385,0
org.apache.commons.math.dfp.Dfp$log10<>,0.0,0.0,0.0,0.0,0.990077,0.179349,0.0,0.00788955,0.0,0.0,0.0,0.990077,0.0521093,0.983113,0.990077,0.0,0.990077,0.0,0.0,0.993598,0.0,0.0,0.992374,0.0,0.0,0.0,0.140422,0.0,0.0,0.0,0.0821859,0.209336,0.0,0.263122,0.261094,0.261094,0.0,0.00454545,0.00341174,0.0125,0.0,0
org.apache.commons.math.dfp.Dfp$subtract<Lorg/apache/commons/math/dfp/Dfp;>,0.0,0.0,0.0,0.0,0.961411,0.16814,0.0,0.0268245,0.0,0.0,0.0,0.961411,0.013541,0.935636,0.961411,0.0,0.961411,0.0,0.0,0.974847,0.0,0.0,0.970188,0.0,0.0,0.0,0.131646,0.0,0.0,0.0,0.167617,0.345399,0.0,0.263122,0.261094,0.261094,0.0666667,0.00909091,0.000239421,0.0,0.0,0
org.apache.commons.math.linear.Array2DRowRealMatrix$getData<>,0.0,0.0,0.0,0.0,0.913451,0.149386,0.0,0.061144,0.0,0.0,0.0,0.913451,0.00578133,0.860296,0.913451,0.0,0.913451,0.0,0.0,0.942588,0.0,0.0,0.932541,0.0,0.0,0.0,0.116962,0.0,0.0,0.0,0.263586,0.465051,0.0,0.451115,0.449604,0.449604,0.0,0.00454545,0.00011971,0.0,0.0,0
org.apache.commons.math.linear.SingularValueDecompositionImpl$getU<>,0.0,0.0,0.0,0.0,0.99559,0.245527,0.0,0.00236686,0.0,0.0,0.0,0.99559,0.110621,0.992465,0.99559,0.0,0.99559,0.0,0.0,0.99716,0.0,0.0,0.996614,0.0,0.0,0.0,0.14211,0.0,0.0,0.0,0.0377543,0.114987,0.0,0.460377,0.458892,0.458892,0.0,0.00454545,0.00011971,0.0,0.0,0
org.apache.commons.math.linear.RealVector$2$combineToSelf<DDLorg/apache/commons/math/linear/RealVector;>,0.0,0.0,0.0,0.0,0.998346,0.353309,0.0,0.000394477,0.0,0.0,0.0,0.998346,0.249587,0.997169,0.998346,0.0,0.998346,0.0,0.0,0.998936,0.0,0.0,0.998731,0.0,0.0,0.0,0.142954,0.0,0.0,0.0,0.00950229,0.0347225,0.0,0.00891938,0.00619195,0.00619195,0.2,0.0181818,0.000179565,0.0,0.115385,0
org.apache.commons.math.stat.descriptive.StatisticalSummaryValues$<init><DDJDDD>,0.0,0.0,0.0,0.0,0.993385,0.180642,0.0,0.00394477,0.0,0.0,0.0,0.993385,0.0764142,0.988715,0.993385,0.0,0.993385,0.0,0.0,0.995737,0.0,0.0,0.994919,0.0,0.0,0.0,0.141435,0.0,0.0,0.0,0.0531445,0.150696,0.0,0.849057,0.848641,0.848641,0.4,0.0318182,0.0011971,0.0145833,0.0,0
org.apache.commons.math.optimization.fitting.HarmonicFitter$<init><Lorg/apache/commons/math/optimization/DifferentiableMultivariateVectorialOptimizer;>,0.0,0.0,0.0,0.0,0.996141,0.267083,0.0,0.00197239,0.0,0.0,0.0,0.996141,0.124518,0.993405,0.996141,0.0,0.996141,0.0,0.0,0.997516,0.0,0.0,0.997037,0.0,0.0,0.0,0.142278,0.0,0.0,0.0,0.0332521,0.103702,0.0,0.138937,0.446508,0.291538,0.0666667,0.00909091,0.000179565,0.00208333,0.0384615,0
org.apache.commons.math.util.OpenIntToDoubleHashMap$<init><I>,0.0,0.0,0.0,0.0,0.998346,0.353309,0.0,0.000394477,0.0,0.0,0.0,0.998346,0.249587,0.997169,0.998346,0.0,0.998346,0.0,0.0,0.998936,0.0,0.0,0.998731,0.0,0.0,0.0,0.142954,0.0,0.0,0.0,0.00950229,0.0347225,0.0,0.565009,0.577571,0.570691,0.0666667,0.00909091,0.000239421,0.00208333,0.0384615,0
org.apache.commons.math.linear.MatrixUtils$createRowFieldMatrix<[Lorg/apache/commons/math/FieldElement;>,0.0,0.0,0.0,0.0,0.998897,0.568873,0.0,0.0,0.0,0.0,0.0,0.998897,0.332966,0.998112,0.998897,0.0,0.998897,0.0,0.0,0.999291,0.0,0.0,0.999154,0.0,0.0,0.0,0.143122,0.0,0.0,0.0,0.0,0.0,0.0,0.217496,0.49742,0.407293,0.0666667,0.0181818,0.00233435,0.0166667,0.269231,0
org.apache.commons.math.linear.AbstractFieldMatrix$walkInOptimizedOrder<Lorg/apache/commons/math/linear/FieldMatrixPreservingVisitor;IIII>,0.0,0.0,0.0,0.0,0.998346,0.353309,0.0,0.000394477,0.0,0.0,0.0,0.998346,0.249587,0.997169,0.998346,0.0,0.998346,0.0,0.0,0.998936,0.0,0.0,0.998731,0.0,0.0,0.0,0.142954,0.0,0.0,0.0,0.00950229,0.0347225,0.0,0.501544,0.500172,0.500172,0.333333,0.0272727,0.000418986,0.0,0.0,0
org.apache.commons.math.linear.AbstractRealMatrix$walkInOptimizedOrder<Lorg/apache/commons/math/linear/RealMatrixPreservingVisitor;>,0.0,0.0,0.0,0.0,0.931091,0.156284,0.0,0.0485207,0.0,0.0,0.0,0.931092,0.00738962,0.887436,0.931091,0.0,0.931091,0.0,0.0,0.954585,0.0,0.0,0.946467,0.0,0.0,0.0,0.122363,0.0,0.0,0.0,0.232514,0.428876,0.0,0.565352,0.564155,0.564155,0.0666667,0.00909091,0.000179565,0.0,0.0769231,0
org.apache.commons.math.fraction.BigFractionField$getInstance<>,0.0,0.0,0.0,0.0,0.988975,0.178918,0.0,0.00710059,0.0,0.0,0.0,0.988975,0.047094,0.981251,0.988975,0.0,0.988975,0.0,0.0,0.992884,0.0,0.0,0.991525,0.0,0.0,0.0,0.140084,0.0,0.0,0.0,0.0770548,0.199628,0.0,0.501887,0.500516,0.500516,0.0,0.0,5.98551e-05,0.0,0.0,0
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver$computeObjectiveValue<D>,0.0,0.0,0.0,0.0,0.929989,0.155853,0.0,0.0493097,0.0,0.0,0.0,0.929989,0.00726554,0.88572,0.929989,0.0,0.929989,0.0,0.0,0.95384,0.0,0.0,0.9456,0.0,0.0,0.0,0.122025,0.0,0.0,0.0,0.234566,0.43133,0.0,0.21681,0.214654,0.214654,0.0666667,0.00909091,0.000359131,0.00208333,0.0,0
org.apache.commons.math.stat.Frequency$valuesIterator<>,0.0,0.0,0.0,0.0,0.997244,0.310196,0.0,0.00118343,0.0,0.0,0.0,0.997244,0.166207,0.995285,0.997244,0.0,0.997244,0.0,0.0,0.998226,0.0,0.0,0.997884,0.0,0.0,0.0,0.142616,0.0,0.0,0.0,0.0229405,0.0760148,0.0,0.973928,0.973856,0.973856,0.0,0.00454545,0.000239421,0.0,0.0384615,0
