method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.mutable.MutableFloat$add<Ljava/lang/Number;>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0131579,0.0,0
org.apache.commons.lang3.Range$ComparableComparator$<clinit><>,0.0,0.0,0.0,0.0,0.948485,0.0361269,0.0,0.0159608,0.0,0.0,0.0,0.948485,0.328322,0.939318,0.948485,0.0,0.948485,0.0,0.0,0.953172,0.0,0.0,0.95096,0.0,0.0,0.00051948,0.021165,0.0,0.0,0.00051948,0.109988,0.241906,0.0,1.0,1.0,1.0,0.0,0.0,0.00118659,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$appendSummarySize<Ljava/lang/StringBuffer;Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.975758,0.0859235,0.0,0.00638434,0.0,0.0,0.0,0.975758,0.516578,0.971297,0.975758,0.0,0.975757,0.0,0.0,0.978021,0.0,0.0,0.976952,0.0,0.0,0.00051948,0.0220231,0.0,0.0,0.00051948,0.0603377,0.151572,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00415307,0.0394737,0.0,0
org.apache.commons.lang3.reflect.MethodUtils$getAccessibleMethod<Ljava/lang/reflect/Method;>,0.0,0.0,0.0,0.0,0.990909,0.16729,0.0,0.00851245,0.0,0.0,0.0,0.990909,0.743182,0.989205,0.990909,0.0,0.990909,0.0,0.0,0.99177,0.0,0.0,0.991363,0.0,0.0,0.00051948,0.0224998,0.0,0.0,0.00051948,0.0733254,0.177087,0.0,1.0,1.0,1.0,0.111111,0.0909091,0.00978938,0.131579,0.0,0
org.apache.commons.lang3.text.ExtendedMessageFormat$getFormat<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.00319217,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0366627,0.100201,0.0,1.0,1.0,1.0,0.111111,0.136364,0.0124592,0.131579,0.0,0
org.apache.commons.lang3.Validate$notEmpty<[Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.990909,0.16729,0.0,0.00106406,0.0,0.0,0.0,0.990909,0.743182,0.989205,0.990909,0.0,0.990909,0.0,0.0,0.99177,0.0,0.0,0.991363,0.0,0.0,0.00051948,0.0224998,0.0,0.0,0.00051948,0.0151863,0.0457703,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00593296,0.0526316,0.0,0
org.apache.commons.lang3.CharUtils$toString<C>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.00106406,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0151863,0.0457703,0.0,1.0,1.0,1.0,0.111111,0.0227273,0.00474637,0.0263158,0.0,0
org.apache.commons.lang3.ObjectUtils$Null$readResolve<>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0227273,0.000296648,0.0,0.0,0
org.apache.commons.lang3.text.StrBuilder$lastIndexOf<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$unregister<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.6,0.0174125,0.0,0.140455,0.0,0.0,0.0,0.6,0.0382979,0.557737,0.6,0.0,0.6,0.0,0.0,0.623819,0.0,0.0,0.612594,0.0,0.0,0.00051948,0.0102012,0.0,0.0,0.00051948,0.386152,0.579597,0.0,0.309524,1.0,0.422619,0.111111,0.0454545,0.00444972,0.0789474,1.0,0
org.apache.commons.lang3.text.StrSubstitutor$replace<Ljava/lang/StringBuffer;>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0138327,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.100517,0.226021,0.0,1.0,1.0,1.0,0.111111,0.0681818,0.00622961,0.0526316,0.0,0
org.apache.commons.lang3.builder.EqualsBuilder$reflectionEquals<Ljava/lang/Object;Ljava/lang/Object;[Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00177989,0.0,0.0,0
org.apache.commons.lang3.ArrayUtils$removeElement<[ZZ>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.00385642,0.0394737,0.0,0
org.apache.commons.lang3.text.StrSubstitutor$replace<Ljava/lang/Object;Ljava/util/Map;Ljava/lang/String;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.444444,0.0909091,0.00237318,0.0,0.0,0
org.apache.commons.lang3.ArrayUtils$lastIndexOf<[BBI>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.00106406,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0151863,0.0457703,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00919608,0.118421,0.0,0
org.apache.commons.lang3.StringEscapeUtils$CsvEscaper$translate<Ljava/lang/CharSequence;ILjava/io/Writer;>,0.0,0.0,0.0,0.0,0.990909,0.16729,0.0,0.019153,0.0,0.0,0.0,0.990909,0.743182,0.989205,0.990909,0.0,0.990909,0.0,0.0,0.99177,0.0,0.0,0.991363,0.0,0.0,0.00051948,0.0224998,0.0,0.0,0.00051948,0.123146,0.263144,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.0115693,0.171053,0.0,0
org.apache.commons.lang3.text.StrBuilder$appendFixedWidthPadRight<IIC>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00177989,0.0,0.0,0
org.apache.commons.lang3.text.StrBuilder$StrBuilderWriter$write<[CII>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.0,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0,0.0,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00207654,0.0131579,0.0,0
org.apache.commons.lang3.ArrayUtils$toString<Ljava/lang/Object;Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.993939,0.330024,0.0,0.00851245,0.0,0.0,0.0,0.993939,0.813223,0.9928,0.993939,0.0,0.993939,0.0,0.0,0.994515,0.0,0.0,0.994243,0.0,0.0,0.00051948,0.0225951,0.0,0.0,0.00051948,0.0733254,0.177087,0.0,1.0,1.0,1.0,0.222222,0.0454545,0.00355977,0.0263158,0.0,0
org.apache.commons.lang3.StringUtils$endsWith<Ljava/lang/String;Ljava/lang/String;Z>,0.0,0.0,0.0,0.0,0.990909,0.16729,0.0,0.00212811,0.0,0.0,0.0,0.990909,0.743182,0.989205,0.990909,0.0,0.990909,0.0,0.0,0.99177,0.0,0.0,0.991363,0.0,0.0,0.00051948,0.0224998,0.0,0.0,0.00051948,0.0268389,0.0764601,0.0,0.0714286,1.0,0.845238,0.333333,0.0909091,0.00978938,0.0657895,0.333333,0
