method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang3.mutable.MutableFloat$add<Ljava/lang/Number;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.155956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.00207654,0.0131579,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$appendSummarySize<Ljava/lang/StringBuffer;Ljava/lang/String;I>,0.0,0.0,0.0,0.0,0.981627,0.263352,0.0,0.00339971,0.0,0.0,0.0,0.981627,0.218139,0.978333,0.981627,0.0,0.981627,0.0,0.0,0.983285,0.0,0.0,0.982499,0.0,0.0,0.0,0.15309,0.0,0.0,0.0,0.0979681,0.199299,0.0,1.0,1.0,1.0,0.333333,0.0909091,0.00415307,0.0394737,0.0,0
org.apache.commons.lang3.reflect.MethodUtils$getAccessibleMethod<Ljava/lang/reflect/Method;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00728509,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.155956,0.0,0.0,0.0,0.160741,0.292316,0.0,1.0,1.0,1.0,0.111111,0.0909091,0.00978938,0.131579,0.0,0
org.apache.commons.lang3.text.ExtendedMessageFormat$getFormat<Ljava/lang/String;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00194269,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.155956,0.0,0.0,0.0,0.0662291,0.144799,0.0,1.0,1.0,1.0,0.111111,0.136364,0.0124592,0.131579,0.0,0
org.apache.commons.lang3.Validate$notEmpty<[Ljava/lang/Object;Ljava/lang/String;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992126,0.447514,0.0,0.00388538,0.0,0.0,0.0,0.992126,0.39685,0.990696,0.992126,0.0,0.992126,0.0,0.0,0.992844,0.0,0.0,0.992502,0.0,0.0,0.0,0.154728,0.0,0.0,0.0,0.107161,0.21399,0.0,1.0,1.0,1.0,0.333333,0.0681818,0.00593296,0.0526316,0.0,0
org.apache.commons.lang3.Validate$validIndex<[Ljava/lang/Object;I>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.155956,0.0,0.0,0.0,0.0,0.0,0.0,0.941642,0.941642,0.941642,0.222222,0.0454545,0.00326313,0.0,0.2,0
org.apache.commons.lang3.concurrent.ConcurrentUtils$ConstantFuture$get<JLjava/util/concurrent/TimeUnit;>,0.0,0.0,0.0,0.0,0.997375,0.539595,0.0,0.000485673,0.0,0.0,0.0,0.997375,0.664917,0.996896,0.997375,0.0,0.997375,0.0,0.0,0.997616,0.0,0.0,0.997501,0.0,0.0,0.0,0.155546,0.0,0.0,0.0,0.0221938,0.0553083,0.0,1.0,1.0,1.0,0.222222,0.0681818,0.000593296,0.0,0.0,0
org.apache.commons.lang3.builder.ToStringStyle$unregister<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.653543,0.114641,0.0,0.0665372,0.0,0.0,0.0,0.653543,0.00975438,0.614526,0.653543,0.0,0.653543,0.0,0.0,0.675003,0.0,0.0,0.664835,0.0,0.0,0.0,0.101924,0.0,0.0,0.0,0.575847,0.70958,0.0,0.885262,1.0,0.904055,0.111111,0.0454545,0.00444972,0.0789474,0.3,0
org.apache.commons.lang3.text.StrSubstitutor$replace<Ljava/lang/StringBuffer;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00631374,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.155956,0.0,0.0,0.0,0.146899,0.273122,0.0,1.0,1.0,1.0,0.111111,0.0681818,0.00622961,0.0526316,0.0,0
org.apache.commons.lang3.concurrent.ConcurrentUtils$ConstantFuture$cancel<Z>,0.0,0.0,0.0,0.0,0.997375,0.539595,0.0,0.000485673,0.0,0.0,0.0,0.997375,0.664917,0.996896,0.997375,0.0,0.997375,0.0,0.0,0.997616,0.0,0.0,0.997501,0.0,0.0,0.0,0.155546,0.0,0.0,0.0,0.0221938,0.0553083,0.0,1.0,1.0,1.0,0.111111,0.0454545,0.000296648,0.0,0.0,0
