method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.999484,0.633834,0.0,0.000371747,0.0,0.0,0.0,0.999484,0.666323,0.999115,0.999484,0.0,0.999484,0.0,0.0,0.999669,0.0,0.0,0.999605,0.0,0.0,0.0,0.258464,0.0,0.0,0.0,0.0091955,0.0340245,0.0,0.0596006,0.569628,0.399426,0.0909091,0.00961538,0.000596534,0.00419287,0.121212,0
org.apache.commons.math.dfp.BracketingNthOrderBrentSolverDFP$getFunctionValueAccuracy<>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.136713,0.136182,0.136182,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.geometry.euclidean.threed.Plane$setFrame<>,0.0,0.0,0.0,0.0,0.992776,0.33907,0.0,0.00520446,0.0,0.0,0.0,0.992776,0.124097,0.987672,0.992776,0.0,0.992776,0.0,0.0,0.995351,0.0,0.0,0.994458,0.0,0.0,0.0,0.254886,0.0,0.0,0.0,0.0637797,0.174071,0.0,0.180031,0.181371,0.18091,0.0,0.00480769,0.000656188,0.00628931,0.030303,0
org.apache.commons.math.ode.sampling.AbstractStepInterpolator$isForward<>,0.0,0.0,0.0,0.0,0.927761,0.292933,0.0,0.0520446,0.0,0.0,0.0,0.92776,0.0130671,0.88217,0.927761,0.0,0.927761,0.0,0.0,0.952398,0.0,0.0,0.943911,0.0,0.0,0.0,0.220204,0.0,0.0,0.0,0.241408,0.439842,0.0,0.646697,0.64648,0.64648,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.999484,0.633834,0.0,0.0167286,0.0,0.0,0.0,0.999484,0.666323,0.999115,0.999484,0.0,0.999484,0.0,0.0,0.999669,0.0,0.0,0.999605,0.0,0.0,0.0,0.258464,0.0,0.0,0.0,0.128367,0.288495,0.0,0.336713,0.539195,0.39876,0.0909091,0.00961538,0.000626361,0.0104822,0.151515,0
org.apache.commons.math.exception.NotFiniteNumberException$<init><Ljava/lang/Number;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.996904,0.450751,0.0,0.00223048,0.0,0.0,0.0,0.996904,0.249226,0.994701,0.996904,0.0,0.996904,0.0,0.0,0.99801,0.0,0.0,0.997626,0.0,0.0,0.0,0.257088,0.0,0.0,0.0,0.0365354,0.112675,0.0,0.219048,0.275745,0.247156,0.181818,0.0144231,0.000149134,0.00209644,0.0606061,0
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$<init><Lorg/apache/commons/math/geometry/partitioning/BSPTree;>,0.0,0.0,0.0,0.0,0.992776,0.33907,0.0,0.00520446,0.0,0.0,0.0,0.992776,0.124097,0.987672,0.992776,0.0,0.992776,0.0,0.0,0.995351,0.0,0.0,0.994458,0.0,0.0,0.0,0.254886,0.0,0.0,0.0,0.0637797,0.174071,0.0,0.181874,0.181371,0.181371,0.0909091,0.00961538,8.94801e-05,0.00209644,0.0,0
org.apache.commons.math.analysis.function.Floor$<init><>,0.0,0.0,0.0,0.0,0.999484,0.633834,0.0,0.000371747,0.0,0.0,0.0,0.999484,0.666323,0.999115,0.999484,0.0,0.999484,0.0,0.0,0.999669,0.0,0.0,0.999605,0.0,0.0,0.0,0.258464,0.0,0.0,0.0,0.0091955,0.0340245,0.0,0.000921659,0.000307409,0.000307409,0.0,0.00480769,5.96534e-05,0.0,0.030303,0
org.apache.commons.math.dfp.Dfp$log10<>,0.0,0.0,0.0,0.0,0.991744,0.338338,0.0,0.00743494,0.0,0.0,0.0,0.991744,0.110194,0.985921,0.991744,0.0,0.991744,0.0,0.0,0.994685,0.0,0.0,0.993665,0.0,0.0,0.0,0.254335,0.0,0.0,0.0,0.0795324,0.205128,0.0,0.340092,0.339686,0.339686,0.0,0.00480769,0.00170012,0.0125786,0.0,0
org.apache.commons.math.dfp.Dfp$subtract<Lorg/apache/commons/math/dfp/Dfp;>,0.0,0.0,0.0,0.0,0.960268,0.316001,0.0,0.0286245,0.0,0.0,0.0,0.960268,0.0243106,0.933728,0.960268,0.0,0.960268,0.0,0.0,0.974128,0.0,0.0,0.969336,0.0,0.0,0.0,0.237545,0.0,0.0,0.0,0.173864,0.354588,0.0,0.340092,0.339686,0.339686,0.0909091,0.00961538,0.000119307,0.0,0.0,0
org.apache.commons.math.linear.Array2DRowRealMatrix$getData<>,0.0,0.0,0.0,0.0,0.916409,0.284877,0.0,0.060223,0.0,0.0,0.0,0.916409,0.0111757,0.864699,0.916409,0.0,0.916409,0.0,0.0,0.944686,0.0,0.0,0.93496,0.0,0.0,0.0,0.214148,0.0,0.0,0.0,0.261228,0.462715,0.0,0.508449,0.508146,0.508146,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction$<init><[D[Lorg/apache/commons/math/analysis/polynomials/PolynomialFunction;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.00743494,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0795324,0.205128,0.0,0.0439324,0.602213,0.480084,0.181818,0.0144231,0.00232648,0.0272537,0.121212,0
org.apache.commons.math.stat.descriptive.StatisticalSummaryValues$<init><DDJDDD>,0.0,0.0,0.0,0.0,0.99484,0.340535,0.0,0.00371747,0.0,0.0,0.0,0.99484,0.165807,0.991181,0.99484,0.0,0.99484,0.0,0.0,0.996682,0.0,0.0,0.996043,0.0,0.0,0.0,0.255987,0.0,0.0,0.0,0.0514287,0.147667,0.0,0.864823,0.86474,0.86474,0.545455,0.0336538,0.000596534,0.0146751,0.0,0
org.apache.commons.math.linear.ArrayRealVector$append<D>,0.0,0.0,0.0,0.0,0.999484,0.633834,0.0,0.000371747,0.0,0.0,0.0,0.999484,0.666323,0.999115,0.999484,0.0,0.999484,0.0,0.0,0.999669,0.0,0.0,0.999605,0.0,0.0,0.0,0.258464,0.0,0.0,0.0,0.0091955,0.0340245,0.0,0.423041,0.508146,0.486781,0.0909091,0.0144231,0.000805321,0.00628931,0.030303,0
org.apache.commons.math.linear.MatrixUtils$createRowFieldMatrix<[Lorg/apache/commons/math/FieldElement;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.299232,0.550876,0.470335,0.0909091,0.0192308,0.00116324,0.0167715,0.212121,0
org.apache.commons.math.ode.nonstiff.DormandPrince54StepInterpolator$reinitialize<Lorg/apache/commons/math/ode/AbstractIntegrator;[D[[DZLorg/apache/commons/math/ode/EquationsMapper;[Lorg/apache/commons/math/ode/EquationsMapper;>,0.0,0.0,0.0,0.0,0.990196,0.337239,0.0,0.0070632,0.0,0.0,0.0,0.990196,0.0943044,0.9833,0.990196,0.0,0.990196,0.0,0.0,0.993685,0.0,0.0,0.992475,0.0,0.0,0.0,0.253509,0.0,0.0,0.0,0.0770808,0.200461,0.0,0.0675883,0.64648,0.563699,0.545455,0.0336538,0.000686014,0.0125786,0.030303,0
org.apache.commons.math.linear.MatrixUtils$deserializeRealMatrix<Ljava/lang/Object;Ljava/lang/String;Ljava/io/ObjectInputStream;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.508449,0.517369,0.516929,0.272727,0.0721154,0.00220718,0.0419287,0.121212,0
org.apache.commons.math.distribution.CauchyDistribution$getScale<>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.0110599,0.0104519,0.0104519,0.0,0.00480769,5.96534e-05,0.0,0.0606061,0
org.apache.commons.math.fraction.BigFractionField$getInstance<>,0.0,0.0,0.0,0.0,0.990712,0.337605,0.0,0.00669145,0.0,0.0,0.0,0.990712,0.0990712,0.984173,0.990712,0.0,0.990712,0.0,0.0,0.994018,0.0,0.0,0.992871,0.0,0.0,0.0,0.253785,0.0,0.0,0.0,0.074567,0.195615,0.0,0.553917,0.553643,0.553643,0.0,0.0,2.98267e-05,0.0,0.0,0
org.apache.commons.math.analysis.solvers.BaseAbstractUnivariateRealSolver$computeObjectiveValue<D>,0.0,0.0,0.0,0.0,0.934985,0.298059,0.0,0.0468401,0.0,0.0,0.0,0.934984,0.0146091,0.89343,0.934985,0.0,0.934985,0.0,0.0,0.957271,0.0,0.0,0.949588,0.0,0.0,0.0,0.224057,0.0,0.0,0.0,0.227979,0.423852,0.0,0.298618,0.298186,0.298186,0.0909091,0.00961538,0.00017896,0.00209644,0.0,0
org.apache.commons.math.stat.Frequency$valuesIterator<>,0.0,0.0,0.0,0.0,0.998452,0.5606,0.0,0.00111524,0.0,0.0,0.0,0.998452,0.399381,0.997348,0.998452,0.0,0.998452,0.0,0.0,0.999006,0.0,0.0,0.998814,0.0,0.0,0.0,0.257914,0.0,0.0,0.0,0.0221998,0.0744868,0.0,0.976651,0.976637,0.976637,0.0,0.00480769,0.000119307,0.0,0.030303,0
org.apache.commons.math.geometry.partitioning.RegionFactory$getComplement<Lorg/apache/commons/math/geometry/partitioning/Region;>,0.0,0.0,0.0,0.0,0.998968,0.597217,0.0,0.000743494,0.0,0.0,0.0,0.998968,0.499484,0.998231,0.998968,0.0,0.998968,0.0,0.0,0.999337,0.0,0.0,0.999209,0.0,0.0,0.0,0.258189,0.0,0.0,0.0,0.0162513,0.0568386,0.0,0.180338,0.179834,0.179834,0.0909091,0.00961538,0.000208787,0.0,0.0,0
org.apache.commons.math.util.OpenIntToFieldHashMap$<init><Lorg/apache/commons/math/Field;>,0.0,0.0,0.0,0.0,0.977296,0.328085,0.0,0.0163569,0.0,0.0,0.0,0.977296,0.0424911,0.961676,0.977296,0.0,0.977296,0.0,0.0,0.985307,0.0,0.0,0.982532,0.0,0.0,0.0,0.246628,0.0,0.0,0.0,0.126721,0.285928,0.0,0.462058,0.461728,0.461728,0.0909091,0.00961538,0.000208787,0.00209644,0.030303,0
org.apache.commons.math.optimization.univariate.UnivariateRealPointValuePair$getValue<>,0.0,0.0,0.0,0.0,0.997936,0.523984,0.0,0.00148699,0.0,0.0,0.0,0.997936,0.332645,0.996465,0.997936,0.0,0.997936,0.0,0.0,0.998674,0.0,0.0,0.998418,0.0,0.0,0.0,0.257638,0.0,0.0,0.0,0.0274405,0.0890771,0.0,0.341935,0.341531,0.341531,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.complex.Complex$getImaginary<>,0.0,0.0,0.0,0.0,0.941176,0.302453,0.0,0.0423792,0.0,0.0,0.0,0.941176,0.0162272,0.903169,0.941176,0.0,0.941176,0.0,0.0,0.961428,0.0,0.0,0.954442,0.0,0.0,0.0,0.22736,0.0,0.0,0.0,0.215867,0.409056,0.0,1.0,1.0,1.0,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.fraction.ProperBigFractionFormat$<init><Ljava/text/NumberFormat;Ljava/text/NumberFormat;Ljava/text/NumberFormat;>,0.0,0.0,0.0,0.0,0.990712,0.337605,0.0,0.00669145,0.0,0.0,0.0,0.990712,0.0990712,0.984173,0.990712,0.0,0.990712,0.0,0.0,0.994018,0.0,0.0,0.992871,0.0,0.0,0.0,0.253785,0.0,0.0,0.0,0.074567,0.195615,0.0,0.571121,0.570858,0.570858,0.272727,0.0192308,0.000208787,0.00419287,0.0,0
org.apache.commons.math.util.FastMath$log10<D>,0.0,0.0,0.0,0.0,0.999484,0.633834,0.0,0.0174721,0.0,0.0,0.0,0.999484,0.666323,0.999115,0.999484,0.0,0.999484,0.0,0.0,0.999669,0.0,0.0,0.999605,0.0,0.0,0.0,0.258464,0.0,0.0,0.0,0.131605,0.293504,0.0,0.0817204,0.0811559,0.0811559,0.0909091,0.0384615,0.00164047,0.0188679,0.121212,0
org.apache.commons.math.stat.StatUtils$meanDifference<[D[D>,0.0,0.0,0.0,0.0,0.998968,0.597217,0.0,0.000743494,0.0,0.0,0.0,0.998968,0.499484,0.998231,0.998968,0.0,0.998968,0.0,0.0,0.999337,0.0,0.0,0.999209,0.0,0.0,0.0,0.258189,0.0,0.0,0.0,0.0162513,0.0568386,0.0,0.929032,0.928989,0.928989,0.181818,0.00961538,0.000208787,0.0,0.0909091,0
org.apache.commons.math.geometry.partitioning.utilities.OrderedTuple$mantissa<J>,0.0,0.0,0.0,0.0,0.991228,0.337971,0.0,0.0063197,0.0,0.0,0.0,0.991228,0.10434,0.985047,0.991228,0.0,0.991228,0.0,0.0,0.994351,0.0,0.0,0.993268,0.0,0.0,0.0,0.25406,0.0,0.0,0.0,0.0719859,0.190575,0.0,0.184639,0.184138,0.184138,0.0909091,0.00480769,0.000507054,0.0,0.0,0
org.apache.commons.math.linear.SparseFieldVector$copy<>,0.0,0.0,0.0,0.0,0.999484,0.633834,0.0,0.000371747,0.0,0.0,0.0,0.999484,0.666323,0.999115,0.999484,0.0,0.999484,0.0,0.0,0.999669,0.0,0.0,0.999605,0.0,0.0,0.0,0.258464,0.0,0.0,0.0,0.0091955,0.0340245,0.0,0.541321,0.541039,0.541039,0.0,0.00480769,0.000119307,0.0,0.0,0
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatistics$getSumsq<>,0.0,0.0,0.0,0.0,0.998452,0.5606,0.0,0.00111524,0.0,0.0,0.0,0.998452,0.399381,0.997348,0.998452,0.0,0.998452,0.0,0.0,0.999006,0.0,0.0,0.998814,0.0,0.0,0.0,0.257914,0.0,0.0,0.0,0.0221998,0.0744868,0.0,0.734255,0.734092,0.734092,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.linear.DefaultRealMatrixChangingVisitor$<init><>,0.0,0.0,0.0,0.0,0.990196,0.337239,0.0,0.0070632,0.0,0.0,0.0,0.990196,0.0943044,0.9833,0.990196,0.0,0.990196,0.0,0.0,0.993685,0.0,0.0,0.992475,0.0,0.0,0.0,0.253509,0.0,0.0,0.0,0.0770808,0.200461,0.0,0.608909,0.608669,0.608669,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.optimization.AbstractConvergenceChecker$getRelativeThreshold<>,0.0,0.0,0.0,0.0,0.937048,0.299524,0.0,0.0453532,0.0,0.0,0.0,0.937048,0.0151137,0.896667,0.937048,0.0,0.937049,0.0,0.0,0.958659,0.0,0.0,0.951207,0.0,0.0,0.0,0.225158,0.0,0.0,0.0,0.224008,0.419041,0.0,0.341935,0.341531,0.341531,0.0,0.00480769,5.96534e-05,0.0,0.0,0
org.apache.commons.math.ode.nonstiff.AdamsBashforthIntegrator$<init><IDD[D[D>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.351152,0.51122,0.430987,0.454545,0.0288462,0.00026844,0.00209644,0.121212,0
org.apache.commons.math.stat.descriptive.moment.Skewness$increment<D>,0.0,0.0,0.0,0.0,0.99742,0.487367,0.0,0.00185874,0.0,0.0,0.0,0.99742,0.284977,0.995583,0.99742,0.0,0.99742,0.0,0.0,0.998342,0.0,0.0,0.998022,0.0,0.0,0.0,0.257363,0.0,0.0,0.0,0.0321785,0.101617,0.0,0.864823,0.86474,0.86474,0.0909091,0.00961538,0.000208787,0.00419287,0.0,0
org.apache.commons.math.geometry.euclidean.threed.PolyhedronsSet$FacetsContributionVisitor$visitOrder<Lorg/apache/commons/math/geometry/partitioning/BSPTree;>,0.0,0.0,0.0,0.0,0.997936,0.523984,0.0,0.00148699,0.0,0.0,0.0,0.997936,0.332645,0.996465,0.997936,0.0,0.997936,0.0,0.0,0.998674,0.0,0.0,0.998418,0.0,0.0,0.0,0.257638,0.0,0.0,0.0,0.0274405,0.0890771,0.0,0.181874,0.181371,0.181371,0.0909091,0.00961538,2.98267e-05,0.0,0.0,0
org.apache.commons.math.MathRuntimeException$createConcurrentModificationException<Lorg/apache/commons/math/exception/util/Localizable;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.439324,0.438979,0.438979,0.181818,0.00961538,0.000149134,0.0,0.121212,0
org.apache.commons.math.optimization.direct.CMAESOptimizer$FitnessFunction$repair<[D>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.16467,0.232401,0.21534,0.0909091,0.0192308,0.00122289,0.0146751,0.030303,0
org.apache.commons.math.optimization.general.AbstractLeastSquaresOptimizer$guessParametersErrors<>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.000371747,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0091955,0.0340245,0.0,0.301075,0.580387,0.45216,0.0,0.0240385,0.00164047,0.0146751,0.121212,0
org.apache.commons.math.linear.BlockFieldMatrix$getColumnVector<I>,0.0,0.0,0.0,0.0,0.998968,0.597217,0.0,0.000743494,0.0,0.0,0.0,0.998968,0.499484,0.998231,0.998968,0.0,0.998968,0.0,0.0,0.999337,0.0,0.0,0.999209,0.0,0.0,0.0,0.258189,0.0,0.0,0.0,0.0162513,0.0568386,0.0,0.185253,0.508761,0.48176,0.0909091,0.0528846,0.00214752,0.0230608,0.0606061,0
org.apache.commons.math.exception.util.LocalizedFormats$values<>,0.0,0.0,0.0,0.0,0.673375,0.112413,0.0,0.235316,0.0,0.0,0.0,0.673375,0.00212087,0.545832,0.673375,0.0,0.673375,0.0,0.0,0.762566,0.0,0.0,0.733069,0.0,0.0,0.0,0.0845032,0.0,0.0,0.0,0.536777,0.722527,0.0,0.0218126,0.346757,0.316266,0.0,0.0,8.94801e-05,0.639413,1.0,0
org.apache.commons.math.distribution.BetaDistribution$<init><DDD>,0.0,0.0,0.0,0.0,0.998968,0.597217,0.0,0.000743494,0.0,0.0,0.0,0.998968,0.499484,0.998231,0.998968,0.0,0.998968,0.0,0.0,0.999337,0.0,0.0,0.999209,0.0,0.0,0.0,0.258189,0.0,0.0,0.0,0.0162513,0.0568386,0.0,0.0116743,0.0110667,0.0110667,0.272727,0.0192308,0.000417574,0.0104822,0.0606061,0
org.apache.commons.math.distribution.PoissonDistribution$calculateNumericalVariance<>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.258739,0.0,0.0,0.0,0.0,0.0,0.0,0.00798771,0.00737781,0.00737781,0.0,0.00480769,5.96534e-05,0.0,0.0909091,0
