method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.distribution.BetaDistributionImpl$density<D>,0.0,0.0,0.0,0.0,0.998347,0.464668,0.0,0.0,0.0,0.0,0.0,0.998347,0.666299,0.997169,0.998347,0.0,0.998347,0.0,0.0,0.998937,0.0,0.0,0.998732,0.0,0.0,0.0,0.097548,0.0,0.0,0.0,0.0,0.0,0.0,0.250515,0.604403,0.480073,0.0666667,0.0181818,0.00478841,0.0270833,0.192308,0
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.997796,0.286224,0.0,0.000394166,0.0,0.0,0.0,0.997796,0.499448,0.996227,0.997796,0.0,0.997796,0.0,0.0,0.998582,0.0,0.0,0.998309,0.0,0.0,0.0,0.0973703,0.0,0.0,0.0,0.00950229,0.0347225,0.0,0.288264,0.518404,0.441119,0.0666667,0.00909091,0.00107739,0.00416667,0.115385,0
org.apache.commons.math.linear.EigenDecompositionImpl$<init><Lorg/apache/commons/math/linear/RealMatrix;D>,0.0,0.0,0.0,0.0,0.996694,0.250535,0.0,0.01419,0.0,0.0,0.0,0.996694,0.332598,0.994345,0.996694,0.0,0.996694,0.0,0.0,0.997873,0.0,0.0,0.997463,0.0,0.0,0.0,0.0970149,0.0,0.0,0.0,0.116601,0.269094,0.0,0.229924,0.458892,0.355414,0.133333,0.0136364,0.00113725,0.03125,0.0769231,0
org.apache.commons.math.util.FastMath$acos<D>,0.0,0.0,0.0,0.0,0.998347,0.464668,0.0,0.00551833,0.0,0.0,0.0,0.998347,0.666299,0.997169,0.998347,0.0,0.998347,0.0,0.0,0.998937,0.0,0.0,0.998732,0.0,0.0,0.0,0.097548,0.0,0.0,0.0,0.0659077,0.177642,0.0,0.16987,0.259718,0.247024,0.0666667,0.0545455,0.0131083,0.0833333,0.153846,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.997796,0.286224,0.0,0.0177375,0.0,0.0,0.0,0.997796,0.499448,0.996227,0.997796,0.0,0.997796,0.0,0.0,0.998582,0.0,0.0,0.998309,0.0,0.0,0.0,0.0973703,0.0,0.0,0.0,0.132649,0.294413,0.0,0.259094,0.484348,0.327199,0.0666667,0.00909091,0.00125696,0.0104167,0.192308,0
org.apache.commons.math.exception.NotFiniteNumberException$<init><Ljava/lang/Number;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.995041,0.197002,0.0,0.002365,0.0,0.0,0.0,0.995041,0.221364,0.991528,0.995041,0.0,0.995041,0.0,0.0,0.996807,0.0,0.0,0.996193,0.0,0.0,0.0,0.0964819,0.0,0.0,0.0,0.0377543,0.114987,0.0,0.12766,0.189542,0.157551,0.133333,0.0136364,0.000299276,0.00208333,0.0769231,0
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$<init><Lorg/apache/commons/math/geometry/partitioning/BSPTree;>,0.0,0.0,0.0,0.0,0.990634,0.142577,0.0,0.00551833,0.0,0.0,0.0,0.990634,0.116674,0.984047,0.990634,0.0,0.990634,0.0,0.0,0.99396,0.0,0.0,0.992803,0.0,0.0,0.0,0.0950604,0.0,0.0,0.0,0.0659077,0.177642,0.0,0.0861359,0.0839353,0.0839353,0.0666667,0.00909091,0.000179565,0.00208333,0.0,0
org.apache.commons.math.analysis.function.Floor$<init><>,0.0,0.0,0.0,0.0,0.997796,0.286224,0.0,0.000394166,0.0,0.0,0.0,0.997796,0.499448,0.996227,0.997796,0.0,0.997796,0.0,0.0,0.998582,0.0,0.0,0.998309,0.0,0.0,0.0,0.0973703,0.0,0.0,0.0,0.00950229,0.0347225,0.0,0.215168,0.213278,0.213278,0.0,0.00454545,0.00011971,0.0,0.0,0
org.apache.commons.math.dfp.Dfp$log10<>,0.0,0.0,0.0,0.0,0.989532,0.14222,0.0,0.00788333,0.0,0.0,0.0,0.989532,0.104276,0.982185,0.989532,0.0,0.989532,0.0,0.0,0.993247,0.0,0.0,0.991954,0.0,0.0,0.0,0.094705,0.0,0.0,0.0,0.0821859,0.209336,0.0,0.262869,0.261094,0.261094,0.0,0.00454545,0.00341174,0.0125,0.0,0
org.apache.commons.math.dfp.Dfp$subtract<Lorg/apache/commons/math/dfp/Dfp;>,0.0,0.0,0.0,0.0,0.960882,0.132941,0.0,0.0268033,0.0,0.0,0.0,0.960881,0.0270969,0.934753,0.960882,0.0,0.960881,0.0,0.0,0.974502,0.0,0.0,0.969778,0.0,0.0,0.0,0.0854655,0.0,0.0,0.0,0.167617,0.345399,0.0,0.262869,0.261094,0.261094,0.0666667,0.00909091,0.000239421,0.0,0.0,0
org.apache.commons.math.geometry.partitioning.RegionFactory$union<Lorg/apache/commons/math/geometry/partitioning/Region;Lorg/apache/commons/math/geometry/partitioning/Region;>,0.0,0.0,0.0,0.0,0.986226,0.141149,0.0,0.00867166,0.0,0.0,0.0,0.986226,0.0789851,0.976614,0.986226,0.0,0.986226,0.0,0.0,0.991103,0.0,0.0,0.989407,0.0,0.0,0.0,0.0936389,0.0,0.0,0.0,0.0870781,0.218373,0.0,0.08442,0.0822153,0.0822153,0.133333,0.0181818,0.0011971,0.00416667,0.0,0
org.apache.commons.math.linear.SingularValueDecompositionImpl$getU<>,0.0,0.0,0.0,0.0,0.995041,0.197002,0.0,0.002365,0.0,0.0,0.0,0.995041,0.221364,0.991528,0.995041,0.0,0.995041,0.0,0.0,0.996807,0.0,0.0,0.996193,0.0,0.0,0.0,0.0964819,0.0,0.0,0.0,0.0377543,0.114987,0.0,0.460192,0.458892,0.458892,0.0,0.00454545,0.00011971,0.0,0.0,0
