method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang.text.StrBuilder$indexOf<Lorg/apache/commons/lang/text/StrMatcher;>,0.0,0.0,0.0,0.0,0.992674,0.507632,0.0,0.0,0.0,0.0,0.0,0.992674,1.0,0.991517,0.992674,0.0,0.992674,0.0,0.0,0.993254,0.0,0.0,0.992976,0.0,0.0,0.0,0.136455,0.0,0.0,0.0,0.0,0.0,0.0,0.28291,0.28291,0.28291,0.111111,0.0454545,0.001207,0.0,0.05,0
org.apache.commons.lang.text.StrMatcher$StringMatcher$<init><Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.820513,0.0551452,0.0,0.0274533,0.0,0.0,0.0,0.820513,0.0337375,0.797708,0.820513,0.0,0.820513,0.0,0.0,0.832411,0.0,0.0,0.826723,0.0,0.0,0.0,0.11279,0.0,0.0,0.0,0.382652,0.533192,0.0,0.28291,0.28291,0.28291,0.111111,0.0454545,0.0018105,0.0263158,0.0,0
org.apache.commons.lang.builder.CompareToBuilder$append<[C[C>,0.0,0.0,0.0,0.0,0.992674,0.507632,0.0,0.00292056,0.0,0.0,0.0,0.992674,1.0,0.991517,0.992674,0.0,0.992674,0.0,0.0,0.993254,0.0,0.0,0.992976,0.0,0.0,0.0,0.136455,0.0,0.0,0.0,0.0935614,0.184603,0.0,0.869515,0.949192,0.899394,0.222222,0.0909091,0.0187085,0.197368,0.05,0
org.apache.commons.lang.text.StrBuilder$startsWith<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992674,0.507632,0.0,0.0,0.0,0.0,0.0,0.992674,1.0,0.991517,0.992674,0.0,0.992674,0.0,0.0,0.993254,0.0,0.0,0.992976,0.0,0.0,0.0,0.136455,0.0,0.0,0.0,0.0,0.0,0.0,0.296189,0.410508,0.400115,0.111111,0.0909091,0.0105613,0.131579,0.05,0
org.apache.commons.lang.BitField$<init><I>,0.0,0.0,0.0,0.0,0.941392,0.0632693,0.0,0.00817757,0.0,0.0,0.0,0.941392,0.118542,0.932685,0.941392,0.0,0.941392,0.0,0.0,0.945806,0.0,0.0,0.943695,0.0,0.0,0.0,0.129406,0.0,0.0,0.0,0.185445,0.316224,0.0,0.460739,0.6097,0.594804,0.111111,0.0909091,0.007242,0.118421,0.05,0
org.apache.commons.lang.time.FastDateFormat$PaddedNumberField$<init><II>,0.0,0.0,0.0,0.0,0.923077,0.0620384,0.0,0.0110981,0.0,0.0,0.0,0.923077,0.0885609,0.911904,0.923077,0.0,0.923077,0.0,0.0,0.928767,0.0,0.0,0.926045,0.0,0.0,0.0,0.126888,0.0,0.0,0.0,0.224118,0.364166,0.0,0.842956,0.842956,0.842956,0.222222,0.0681818,0.00452625,0.0657895,0.05,0
org.apache.commons.lang.builder.ToStringStyle$getSummaryObjectStartText<>,0.0,0.0,0.0,0.0,0.992674,0.507632,0.0,0.0,0.0,0.0,0.0,0.992674,1.0,0.991517,0.992674,0.0,0.992674,0.0,0.0,0.993254,0.0,0.0,0.992976,0.0,0.0,0.0,0.136455,0.0,0.0,0.0,0.0,0.0,0.0,0.933025,0.933025,0.933025,0.0,0.0227273,0.0006035,0.0,0.05,0
org.apache.commons.lang.Entities$BinaryEntityMap$<init><I>,0.0,0.0,0.0,0.0,0.992674,0.507632,0.0,0.0,0.0,0.0,0.0,0.992674,1.0,0.991517,0.992674,0.0,0.992674,0.0,0.0,0.993254,0.0,0.0,0.992976,0.0,0.0,0.0,0.136455,0.0,0.0,0.0,0.0,0.0,0.0,0.775982,0.775982,0.775982,0.111111,0.0454545,0.00090525,0.0131579,0.15,0
org.apache.commons.lang.mutable.MutableFloat$decrement<>,0.0,0.0,0.0,0.0,0.992674,0.507632,0.0,0.0,0.0,0.0,0.0,0.992674,1.0,0.991517,0.992674,0.0,0.992674,0.0,0.0,0.993254,0.0,0.0,0.992976,0.0,0.0,0.0,0.136455,0.0,0.0,0.0,0.0,0.0,0.0,0.221132,0.221132,0.221132,0.0,0.0227273,0.0018105,0.0131579,0.2,0
org.apache.commons.lang.mutable.MutableDouble$longValue<>,0.0,0.0,0.0,0.0,0.985348,0.236829,0.0,0.00116822,0.0,0.0,0.0,0.985348,0.49631,0.983054,0.985348,0.0,0.985348,0.0,0.0,0.986499,0.0,0.0,0.985949,0.0,0.0,0.0,0.135448,0.0,0.0,0.0,0.047252,0.103256,0.0,0.471132,0.471132,0.471132,0.0,0.0227273,0.00090525,0.0,0.15,0
