method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang.text.StrBuilder$indexOf<Lorg/apache/commons/lang/text/StrMatcher;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.333333,0.333333,0.333333,0.111111,0.0454545,0.001207,0.0,0.05,0
org.apache.commons.lang.text.StrMatcher$StringMatcher$<init><Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.822464,0.0558426,0.0,0.0261256,0.0,0.0,0.0,0.822464,0.016846,0.80068,0.822464,0.0,0.822464,0.0,0.0,0.833807,0.0,0.0,0.828373,0.0,0.0,0.0,0.109345,0.0,0.0,0.0,0.380424,0.5523,0.0,0.333333,0.333333,0.333333,0.111111,0.0454545,0.0018105,0.0263158,0.0,0
org.apache.commons.lang.builder.CompareToBuilder$append<[C[C>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.00277932,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0930169,0.220567,0.0,0.87869,0.952764,0.906468,0.222222,0.0909091,0.0187085,0.197368,0.05,0
org.apache.commons.lang.text.StrBuilder$startsWith<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.345679,0.451959,0.442297,0.111111,0.0909091,0.0105613,0.131579,0.05,0
org.apache.commons.lang.BitField$<init><I>,0.0,0.0,0.0,0.0,0.942029,0.0639606,0.0,0.0077821,0.0,0.0,0.0,0.942029,0.0590909,0.933734,0.942029,0.0,0.942029,0.0,0.0,0.946232,0.0,0.0,0.944218,0.0,0.0,0.0,0.125241,0.0,0.0,0.0,0.184365,0.345824,0.0,0.498658,0.637144,0.623296,0.111111,0.0909091,0.007242,0.118421,0.05,0
org.apache.commons.lang.time.FastDateFormat$PaddedNumberField$<init><II>,0.0,0.0,0.0,0.0,0.92029,0.0624846,0.0,0.0111173,0.0,0.0,0.0,0.92029,0.0419835,0.909184,0.92029,0.0,0.92029,0.0,0.0,0.925945,0.0,0.0,0.923235,0.0,0.0,0.0,0.122351,0.0,0.0,0.0,0.229901,0.399515,0.0,0.853999,0.853999,0.853999,0.222222,0.0681818,0.00452625,0.0657895,0.05,0
org.apache.commons.lang.LocaleUtils$isAvailableLocale<Ljava/util/Locale;>,0.0,0.0,0.0,0.0,0.952899,0.0646987,0.0,0.00611451,0.0,0.0,0.0,0.952898,0.0735664,0.94607,0.952899,0.0,0.952899,0.0,0.0,0.95635,0.0,0.0,0.954696,0.0,0.0,0.0,0.126686,0.0,0.0,0.0,0.158126,0.312628,0.0,0.171766,0.171766,0.171766,0.111111,0.0227273,0.00090525,0.0,0.1,0
org.apache.commons.lang.builder.ToStringStyle$getSummaryObjectStartText<>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.937735,0.937735,0.937735,0.0,0.0227273,0.0006035,0.0,0.05,0
org.apache.commons.lang.Entities$BinaryEntityMap$<init><I>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.791734,0.791734,0.791734,0.111111,0.0454545,0.00090525,0.0131579,0.15,0
org.apache.commons.lang.mutable.MutableFloat$decrement<>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.275899,0.275899,0.275899,0.0,0.0227273,0.0018105,0.0131579,0.2,0
org.apache.commons.lang.ArrayUtils$toPrimitive<[Ljava/lang/Float;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.000555864,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.026581,0.103713,0.0,0.768653,0.768653,0.768653,0.111111,0.0681818,0.00875075,0.0921053,0.15,0
org.apache.commons.lang.mutable.MutableDouble$longValue<>,0.0,0.0,0.0,0.0,0.985507,0.237392,0.0,0.00111173,0.0,0.0,0.0,0.985507,0.247273,0.983323,0.985507,0.0,0.985507,0.0,0.0,0.986603,0.0,0.0,0.986078,0.0,0.0,0.0,0.131021,0.0,0.0,0.0,0.046977,0.143154,0.0,0.50832,0.50832,0.50832,0.0,0.0227273,0.00090525,0.0,0.15,0
org.apache.commons.lang.mutable.MutableFloat$equals<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.461084,0.461084,0.461084,0.111111,0.0454545,0.0042245,0.0,0.2,0
org.apache.commons.lang.math.Fraction$getFraction<D>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.00111173,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.046977,0.143154,0.0,0.660225,0.866881,0.85365,0.111111,0.431818,0.0440555,0.513158,0.1,0
org.apache.commons.lang.time.DateUtils$isSameInstant<Ljava/util/Date;Ljava/util/Date;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.410628,0.449812,0.436751,0.222222,0.0454545,0.0054315,0.0263158,0.25,0
org.apache.commons.lang.mutable.MutableLong$getValue<>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.50832,0.50832,0.50832,0.0,0.0227273,0.00150875,0.0,0.15,0
org.apache.commons.lang.text.StrMatcher$noneMatcher<>,0.0,0.0,0.0,0.0,0.757246,0.0514145,0.0,0.0361312,0.0,0.0,0.0,0.757246,0.0113433,0.730086,0.757246,0.0,0.757246,0.0,0.0,0.771599,0.0,0.0,0.764725,0.0,0.0,0.0,0.100674,0.0,0.0,0.0,0.457164,0.62011,0.0,0.333333,0.333333,0.333333,0.0,0.0,0.00030175,0.0,0.0,0
org.apache.commons.lang.text.StrTokenizer$<clinit><>,0.0,0.0,0.0,0.0,0.793478,0.0538746,0.0,0.0305725,0.0,0.0,0.0,0.793478,0.0139713,0.769136,0.793478,0.0,0.793478,0.0,0.0,0.806236,0.0,0.0,0.800125,0.0,0.0,0.0,0.105491,0.0,0.0,0.0,0.416047,0.58445,0.0,0.331723,0.463231,0.393094,0.0,0.0,0.016898,0.184211,0.05,0
org.apache.commons.lang.builder.ToStringStyle$append<Ljava/lang/StringBuffer;Ljava/lang/String;[DLjava/lang/Boolean;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.947397,0.947397,0.947397,0.444444,0.113636,0.0090525,0.0921053,0.0,0
org.apache.commons.lang.time.DateUtils$addMinutes<Ljava/util/Date;I>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.272678,0.272678,0.272678,0.222222,0.0454545,0.001207,0.0,0.2,0
org.apache.commons.lang.builder.ToStringStyle$setFieldNameValueSeparator<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.937735,0.937735,0.937735,0.111111,0.0454545,0.00211225,0.0394737,0.05,0
org.apache.commons.lang.ArrayUtils$isEmpty<[J>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.566291,0.566291,0.566291,0.111111,0.0227273,0.002414,0.0263158,0.3,0
org.apache.commons.lang.time.FastDateFormat$TimeZoneNameRule$estimateLength<>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.780462,0.853999,0.824584,0.0,0.0227273,0.00512975,0.0526316,0.1,0
org.apache.commons.lang.text.StrBuilder$StrBuilderTokenizer$<init><Lorg/apache/commons/lang/text/StrBuilder;>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.235105,0.235105,0.235105,0.111111,0.0227273,0.00150875,0.0263158,0.1,0
org.apache.commons.lang.time.FastDateFormat$TextField$<init><I[Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.949275,0.0644527,0.0,0.00667037,0.0,0.0,0.0,0.949275,0.0680519,0.941953,0.949275,0.0,0.949275,0.0,0.0,0.952979,0.0,0.0,0.951204,0.0,0.0,0.0,0.126204,0.0,0.0,0.0,0.167204,0.324323,0.0,0.853999,0.853999,0.853999,0.222222,0.0681818,0.002414,0.0394737,0.05,0
org.apache.commons.lang.mutable.MutableDouble$isNaN<>,0.0,0.0,0.0,0.0,0.992754,0.507995,0.0,0.0,0.0,0.0,0.0,0.992754,0.498182,0.991652,0.992754,0.0,0.992754,0.0,0.0,0.993305,0.0,0.0,0.993041,0.0,0.0,0.0,0.131985,0.0,0.0,0.0,0.0,0.0448917,0.0,0.50832,0.50832,0.50832,0.0,0.0227273,0.00090525,0.0,0.15,0
