method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.distribution.BetaDistributionImpl$density<D>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.0672625,0.458824,0.401983,0.0909091,0.057971,0.00478841,0.0507812,0.166667,0
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.0244591,0.341176,0.235451,0.0909091,0.0289855,0.00107739,0.0078125,0.166667,0
org.apache.commons.math.linear.EigenDecompositionImpl$<init><Lorg/apache/commons/math/linear/RealMatrix;D>,0.0,0.0,0.0,0.0,0.99435,0.445592,0.0,0.01742,0.0,0.0,0.0,0.99435,0.497175,0.992961,0.99435,0.0,0.99435,0.0,0.0,0.995048,0.0,0.0,0.994724,0.0,0.0,0.0,0.110046,0.0,0.0,0.0,0.234053,0.406782,0.0,0.0954845,0.259765,0.162879,0.181818,0.0434783,0.00155623,0.0625,0.0555556,0
org.apache.commons.math.optimization.univariate.BracketFinder$reset<>,0.0,0.0,0.0,0.0,0.992467,0.405878,0.0,0.00188324,0.0,0.0,0.0,0.992467,0.425343,0.990619,0.992467,0.0,0.992467,0.0,0.0,0.993396,0.0,0.0,0.992964,0.0,0.0,0.0,0.109837,0.0,0.0,0.0,0.0560191,0.154265,0.0,0.0136406,0.0131765,0.0131765,0.0,0.0144928,0.000359131,0.0078125,0.0,0
org.apache.commons.math.ode.jacobians.FirstOrderIntegratorWithJacobians$FiniteDifferencesWrapper$getParametersDimension<>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.0865475,0.0861176,0.0861176,0.0,0.0144928,0.000179565,0.0,0.0,0
org.apache.commons.math.ode.sampling.NordsieckStepInterpolator$readExternal<Ljava/io/ObjectInput;>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.21825,0.268706,0.230712,0.0909091,0.101449,0.00454899,0.0703125,0.222222,0
org.apache.commons.math.linear.ArrayRealVector$ebeDivide<[D>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.122295,0.247059,0.171953,0.0909091,0.057971,0.00191536,0.015625,0.0555556,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.960452,0.202542,0.0,0.00988701,0.0,0.0,0.0,0.960452,0.120056,0.951136,0.960452,0.0,0.960452,0.0,0.0,0.965189,0.0,0.0,0.962991,0.0,0.0,0.0,0.106294,0.0,0.0,0.0,0.167251,0.325696,0.0,0.247413,0.294588,0.270824,0.0909091,0.0289855,0.000359131,0.00390625,0.222222,0
org.apache.commons.math.linear.ArrayRealVector$set<ILorg/apache/commons/math/linear/ArrayRealVector;>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.247413,0.247059,0.247059,0.181818,0.0434783,0.000299276,0.00390625,0.0,0
org.apache.commons.math.analysis.ComposableFunction$17$value<D>,0.0,0.0,0.0,0.0,0.998117,0.52502,0.0,0.00047081,0.0,0.0,0.0,0.998117,0.748588,0.997651,0.998117,0.0,0.998117,0.0,0.0,0.99835,0.0,0.0,0.998241,0.0,0.0,0.0,0.110463,0.0,0.0,0.0,0.0187724,0.0759779,0.0,0.120884,0.120471,0.120471,0.0909091,0.0289855,0.00011971,0.0,0.0,0
org.apache.commons.math.linear.Array2DRowRealMatrix$getData<>,0.0,0.0,0.0,0.0,0.766478,0.161636,0.0,0.0583804,0.0,0.0,0.0,0.766478,0.0181058,0.724572,0.766478,0.0,0.766478,0.0,0.0,0.789353,0.0,0.0,0.778755,0.0,0.0,0.0,0.084827,0.0,0.0,0.0,0.461377,0.626926,0.0,0.247413,0.247059,0.247059,0.0,0.0144928,0.00011971,0.0,0.0,0
org.apache.commons.math.linear.SingularValueDecompositionImpl$getU<>,0.0,0.0,0.0,0.0,0.986817,0.286736,0.0,0.00329567,0.0,0.0,0.0,0.986817,0.296045,0.983606,0.986817,0.0,0.986817,0.0,0.0,0.988434,0.0,0.0,0.987684,0.0,0.0,0.0,0.109212,0.0,0.0,0.0,0.0828652,0.201942,0.0,0.260113,0.259765,0.259765,0.0,0.0144928,0.00011971,0.0,0.0,0
org.apache.commons.math.ode.nonstiff.DormandPrince54Integrator$estimateError<[[D[D[DD>,0.0,0.0,0.0,0.0,0.962335,0.202939,0.0,0.0094162,0.0,0.0,0.0,0.962335,0.125522,0.953441,0.962335,0.0,0.962335,0.0,0.0,0.966854,0.0,0.0,0.964757,0.0,0.0,0.0,0.106503,0.0,0.0,0.0,0.162364,0.319293,0.0,0.0164628,0.458824,0.348118,0.363636,0.15942,0.00652421,0.0273438,0.0555556,0
org.apache.commons.math.linear.RealMatrixImpl$getEntry<II>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0112994,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.181282,0.343681,0.0,0.362653,0.458824,0.426667,0.181818,0.057971,0.00215479,0.0078125,0.611111,0
org.apache.commons.math.analysis.polynomials.PolynomialSplineFunction$<init><[D[Lorg/apache/commons/math/analysis/polynomials/PolynomialFunction;>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0094162,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.162364,0.319293,0.0,0.298213,0.391059,0.369557,0.181818,0.0434783,0.00538696,0.046875,0.0555556,0
org.apache.commons.math.stat.descriptive.StatisticalSummaryValues$<init><DDJDDD>,0.0,0.0,0.0,0.0,0.983051,0.207307,0.0,0.00423729,0.0,0.0,0.0,0.983051,0.245763,0.978941,0.983051,0.0,0.983051,0.0,0.0,0.985123,0.0,0.0,0.984161,0.0,0.0,0.0,0.108795,0.0,0.0,0.0,0.0979952,0.226616,0.0,0.793039,0.792941,0.792941,0.545455,0.101449,0.0011971,0.0273438,0.0,0
org.apache.commons.math.optimization.fitting.HarmonicFitter$<init><Lorg/apache/commons/math/optimization/DifferentiableMultivariateVectorialOptimizer;>,0.0,0.0,0.0,0.0,0.996234,0.485306,0.0,0.00094162,0.0,0.0,0.0,0.996233,0.59774,0.995305,0.996234,0.0,0.996233,0.0,0.0,0.996699,0.0,0.0,0.996483,0.0,0.0,0.0,0.110254,0.0,0.0,0.0,0.0331767,0.10842,0.0,0.24318,0.242824,0.242824,0.0909091,0.0289855,0.000658407,0.0117188,0.0,0
org.apache.commons.math.linear.ArrayRealVector$getLInfDistance<Lorg/apache/commons/math/linear/ArrayRealVector;>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.247413,0.247059,0.247059,0.0909091,0.0289855,0.000239421,0.0,0.0,0
org.apache.commons.math.linear.AbstractRealVector$mapSignumToSelf<>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.120884,0.121882,0.121412,0.0,0.0289855,0.000538696,0.0078125,0.0555556,0
org.apache.commons.math.linear.AbstractRealVector$SparseEntryIterator$advance<Lorg/apache/commons/math/linear/AbstractRealVector$EntryImpl;>,0.0,0.0,0.0,0.0,1.0,0.92216,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.110671,0.0,0.0,0.0,0.0,0.0275938,0.0,0.122295,0.121882,0.121882,0.0909091,0.0289855,0.00161609,0.0234375,0.0,0
