method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang.text.StrBuilder$indexOf<Lorg/apache/commons/lang/text/StrMatcher;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.225686,0.225203,0.225203,0.111111,0.0454545,0.001207,0.0,0.0526316,0
org.apache.commons.lang.text.StrMatcher$StringMatcher$<init><Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.822878,0.072852,0.0,0.0561194,0.0,0.0,0.0,0.822878,0.0329151,0.80006,0.822878,0.0,0.822878,0.0,0.0,0.834804,0.0,0.0,0.829109,0.0,0.0,0.000535906,0.114359,0.0,0.0,0.000535906,0.383402,0.533844,0.0,0.225686,0.225203,0.225203,0.111111,0.0454545,0.0018105,0.0263158,0.0,0
org.apache.commons.lang.builder.CompareToBuilder$append<[C[C>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.00597015,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.093745,0.184828,0.0,0.859102,0.945103,0.891298,0.222222,0.0909091,0.0187085,0.197368,0.0526316,0
org.apache.commons.lang.text.StrBuilder$startsWith<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.240025,0.363069,0.35184,0.111111,0.0909091,0.0105613,0.131579,0.0526316,0
org.apache.commons.lang.BitField$<init><I>,0.0,0.0,0.0,0.0,0.944649,0.0836328,0.0,0.0167164,0.0,0.0,0.0,0.94465,0.111135,0.936304,0.944649,0.0,0.944649,0.0,0.0,0.948886,0.0,0.0,0.946863,0.0,0.0,0.000535906,0.131282,0.0,0.0,0.000535906,0.185808,0.316611,0.0,0.417706,0.578291,0.562196,0.111111,0.0909091,0.007242,0.118421,0.0526316,0
org.apache.commons.lang.time.FastDateFormat$PaddedNumberField$<init><II>,0.324443,0.15,0.77027,1.0,0.937269,0.409343,0.980175,0.979702,1.0,0.190476,0.105263,0.93727,0.0986599,0.927897,0.937269,0.105263,0.937269,0.15,0.552632,0.942035,0.99,0.190476,0.93976,0.128205,0.0555661,0.000535906,0.991282,1.0,1.0,0.000535906,0.339064,0.261904,0.994919,0.830424,0.830318,0.830318,0.222222,0.0681818,0.00452625,0.0657895,0.0526316,0
org.apache.commons.lang.LocaleUtils$isAvailableLocale<Ljava/util/Locale;>,0.0,0.0,0.0,0.0,0.95941,0.0849396,0.0,0.0119403,0.0,0.0,0.0,0.95941,0.147601,0.95318,0.95941,0.0,0.95941,0.0,0.0,0.962561,0.0,0.0,0.961056,0.0,0.0,0.000535906,0.133333,0.0,0.0,0.000535906,0.149826,0.268586,0.0,0.0380299,0.0374298,0.0374298,0.111111,0.0227273,0.00090525,0.0,0.105263,0
org.apache.commons.lang.builder.ToStringStyle$getSummaryObjectStartText<>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.927681,0.927636,0.927636,0.0,0.0227273,0.0006035,0.0,0.0526316,0
org.apache.commons.lang.Entities$BinaryEntityMap$<init><I>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.758105,0.757954,0.757954,0.111111,0.0454545,0.00090525,0.0131579,0.157895,0
org.apache.commons.lang.mutable.MutableFloat$decrement<>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.158978,0.158453,0.158453,0.0,0.0227273,0.0018105,0.0131579,0.210526,0
org.apache.commons.lang.ArrayUtils$toPrimitive<[Ljava/lang/Float;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.00119403,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0267891,0.061886,0.0,0.731297,0.731129,0.731129,0.111111,0.0681818,0.00875075,0.0921053,0.157895,0
org.apache.commons.lang.mutable.MutableDouble$longValue<>,0.0,0.0,0.0,0.0,0.98893,0.31395,0.0,0.00238806,0.0,0.0,0.0,0.98893,0.395572,0.98717,0.98893,0.0,0.98893,0.0,0.0,0.989814,0.0,0.0,0.989392,0.0,0.0,0.000535906,0.137436,0.0,0.0,0.000535906,0.0473447,0.103382,0.0,0.428928,0.428571,0.428571,0.0,0.0227273,0.00090525,0.0,0.157895,0
org.apache.commons.lang.mutable.MutableFloat$equals<Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.374065,0.373674,0.373674,0.111111,0.0454545,0.0042245,0.0,0.210526,0
org.apache.commons.lang.math.Fraction$getFraction<D>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.00238806,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0473447,0.103382,0.0,0.605362,0.84529,0.829913,0.111111,0.431818,0.0440555,0.513158,0.105263,0
org.apache.commons.lang.mutable.MutableShort$add<S>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.158978,0.158453,0.158453,0.111111,0.0454545,0.00211225,0.0131579,0.263158,0
org.apache.commons.lang.mutable.MutableLong$getValue<>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.428928,0.428571,0.428571,0.0,0.0227273,0.00150875,0.0,0.157895,0
org.apache.commons.lang.text.StrMatcher$noneMatcher<>,0.0,0.0,0.0,0.0,0.756458,0.0669716,0.0,0.0776119,0.0,0.0,0.0,0.756458,0.0222488,0.727912,0.756458,0.0,0.756458,0.0,0.0,0.771614,0.0,0.0,0.764378,0.0,0.0,0.000535906,0.105128,0.0,0.0,0.000535906,0.460743,0.605188,0.0,0.225686,0.225203,0.225203,0.0,0.0,0.00030175,0.0,0.0,0
org.apache.commons.lang.text.StrTokenizer$<clinit><>,0.0,0.0,0.0,0.0,0.793358,0.0702385,0.0,0.0656716,0.0,0.0,0.0,0.793358,0.0273572,0.76781,0.793358,0.0,0.793358,0.0,0.0,0.806805,0.0,0.0,0.800384,0.0,0.0,0.000535906,0.110256,0.0,0.0,0.000535906,0.419304,0.56767,0.0,0.223815,0.37617,0.294656,0.0,0.0,0.016898,0.184211,0.0526316,0
org.apache.commons.lang.builder.ToStringStyle$append<Ljava/lang/StringBuffer;Ljava/lang/String;[DLjava/lang/Boolean;>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.938903,0.938865,0.938865,0.444444,0.113636,0.0090525,0.0921053,0.0,0
org.apache.commons.lang.time.DateUtils$addMinutes<Ljava/util/Date;I>,0.0,0.0,0.0,0.0,0.99631,0.673309,0.0,0.0,0.0,0.0,0.0,0.99631,0.664207,0.995718,0.99631,0.0,0.99631,0.0,0.0,0.996606,0.0,0.0,0.996465,0.0,0.0,0.000535906,0.138462,0.0,0.0,0.000535906,0.0,0.0,0.0,0.155237,0.15471,0.15471,0.222222,0.0454545,0.001207,0.0,0.210526,0
