method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.lang.text.StrBuilder$indexOf<Lorg/apache/commons/lang/text/StrMatcher;>,0.0,0.0,0.0,0.0,0.996296,0.633262,0.0,0.0,0.0,0.0,0.0,0.996296,0.747222,0.995689,0.996296,0.0,0.996296,0.0,0.0,0.996601,0.0,0.0,0.996456,0.0,0.0,0.0,0.052152,0.0,0.0,0.0,0.0,0.246694,0.0,0.149897,0.145805,0.145805,0.111111,0.0454545,0.001207,0.0,0.0526316,0
org.apache.commons.lang.text.StrMatcher$StringMatcher$<init><Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.822222,0.0682447,0.0,0.0290842,0.0,0.0,0.0,0.822222,0.048366,0.798842,0.822222,0.0,0.822222,0.0,0.0,0.834467,0.0,0.0,0.828629,0.0,0.0,0.0,0.0430399,0.0,0.0,0.0,0.31499,0.649336,0.0,0.149897,0.145805,0.145805,0.111111,0.0454545,0.0018105,0.0263158,0.0,0
org.apache.commons.lang.builder.CompareToBuilder$append<[C[C>,0.0,0.0,0.0,0.0,0.996296,0.633262,0.0,0.00309406,0.0,0.0,0.0,0.996296,0.747222,0.995689,0.996296,0.0,0.996296,0.0,0.0,0.996601,0.0,0.0,0.996456,0.0,0.0,0.0,0.052152,0.0,0.0,0.0,0.0770177,0.386097,0.0,0.845311,0.939477,0.880158,0.222222,0.0909091,0.0187085,0.197368,0.0526316,0
org.apache.commons.lang.text.StrBuilder$startsWith<Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.996296,0.633262,0.0,0.0,0.0,0.0,0.0,0.996296,0.747222,0.995689,0.996296,0.0,0.996296,0.0,0.0,0.996601,0.0,0.0,0.996456,0.0,0.0,0.0,0.052152,0.0,0.0,0.0,0.0,0.246694,0.0,0.16564,0.297799,0.28542,0.111111,0.0909091,0.0105613,0.131579,0.0526316,0
org.apache.commons.lang.BitField$<init><I>,0.0,0.0,0.0,0.0,0.944444,0.0783891,0.0,0.00866337,0.0,0.0,0.0,0.944444,0.157407,0.935885,0.944444,0.0,0.944445,0.0,0.0,0.948795,0.0,0.0,0.946719,0.0,0.0,0.0,0.0494378,0.0,0.0,0.0,0.152654,0.485492,0.0,0.360712,0.535076,0.517331,0.111111,0.0909091,0.007242,0.118421,0.0526316,0
org.apache.commons.lang.time.FastDateFormat$PaddedNumberField$<init><II>,0.0,0.0,0.0,0.0,0.937037,0.0777744,0.0,0.00990099,0.0,0.0,0.0,0.937037,0.140556,0.927424,0.937037,0.0,0.937037,0.0,0.0,0.941933,0.0,0.0,0.939597,0.0,0.0,0.0,0.04905,0.0,0.0,0.0,0.165944,0.500923,0.0,0.813826,0.81293,0.81293,0.222222,0.0681818,0.00452625,0.0657895,0.0526316,0
org.apache.commons.lang.builder.ToStringStyle$getSummaryObjectStartText<>,0.0,0.0,0.0,0.0,0.996296,0.633262,0.0,0.0,0.0,0.0,0.0,0.996296,0.747222,0.995689,0.996296,0.0,0.996296,0.0,0.0,0.996601,0.0,0.0,0.996456,0.0,0.0,0.0,0.052152,0.0,0.0,0.0,0.0,0.246694,0.0,0.920602,0.92022,0.92022,0.0,0.0227273,0.0006035,0.0,0.0526316,0
org.apache.commons.lang.Entities$BinaryEntityMap$<init><I>,0.0,0.0,0.0,0.0,0.996296,0.633262,0.0,0.0,0.0,0.0,0.0,0.996296,0.747222,0.995689,0.996296,0.0,0.996296,0.0,0.0,0.996601,0.0,0.0,0.996456,0.0,0.0,0.0,0.052152,0.0,0.0,0.0,0.0,0.246694,0.0,0.734428,0.73315,0.73315,0.111111,0.0454545,0.00090525,0.0131579,0.157895,0
org.apache.commons.lang.mutable.MutableFloat$decrement<>,0.0,0.0,0.0,0.0,0.996296,0.633262,0.0,0.0,0.0,0.0,0.0,0.996296,0.747222,0.995689,0.996296,0.0,0.996296,0.0,0.0,0.996601,0.0,0.0,0.996456,0.0,0.0,0.0,0.052152,0.0,0.0,0.0,0.0,0.246694,0.0,0.0766598,0.0722146,0.0722146,0.0,0.0227273,0.0018105,0.0131579,0.210526,0
org.apache.commons.lang.ArrayUtils$toPrimitive<[Ljava/lang/Float;>,0.0,0.0,0.0,0.0,0.996296,0.633262,0.0,0.000618812,0.0,0.0,0.0,0.996296,0.747222,0.995689,0.996296,0.0,0.996296,0.0,0.0,0.996601,0.0,0.0,0.996456,0.0,0.0,0.0,0.052152,0.0,0.0,0.0,0.022009,0.293371,0.0,0.704997,0.703576,0.703576,0.111111,0.0681818,0.00875075,0.0921053,0.157895,0
