method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.distribution.BetaDistributionImpl$density<D>,0.0,0.0,0.0,0.0,0.999437,0.723528,0.0,0.0,0.0,0.0,0.0,0.999437,0.499718,0.999035,0.999437,0.0,0.999436,0.0,0.0,0.999638,0.0,0.0,0.999568,0.0,0.0,0.0,0.249396,0.0,0.0,0.0,0.0,0.155903,0.0,0.230444,0.594785,0.467432,0.0666667,0.0178571,0.00478841,0.0258449,0.2,0
org.apache.commons.math.linear.Array2DRowRealMatrix$walkInColumnOrder<Lorg/apache/commons/math/linear/RealMatrixChangingVisitor;>,0.0,0.0,0.0,0.0,0.999437,0.723528,0.0,0.0,0.0,0.0,0.0,0.999437,0.499718,0.999035,0.999437,0.0,0.999436,0.0,0.0,0.999638,0.0,0.0,0.999568,0.0,0.0,0.0,0.249396,0.0,0.0,0.0,0.0,0.155903,0.0,0.436223,0.436223,0.436223,0.0666667,0.03125,0.0029329,0.0139165,0.0,0
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.998873,0.447056,0.0,0.000402739,0.0,0.0,0.0,0.998873,0.332958,0.998071,0.998873,0.0,0.998873,0.0,0.0,0.999275,0.0,0.0,0.999135,0.0,0.0,0.0,0.249094,0.0,0.0,0.0,0.00960107,0.185401,0.0,0.269204,0.506695,0.427531,0.0666667,0.00892857,0.00107739,0.00397614,0.12,0
org.apache.commons.math.linear.EigenDecompositionImpl$<init><Lorg/apache/commons/math/linear/RealMatrix;D>,0.0,0.0,0.0,0.0,0.997746,0.391761,0.0,0.0144986,0.0,0.0,0.0,0.997747,0.199549,0.996144,0.997746,0.0,0.997746,0.0,0.0,0.99855,0.0,0.0,0.99827,0.0,0.0,0.0,0.24849,0.0,0.0,0.0,0.117813,0.384507,0.0,0.209302,0.445736,0.339742,0.133333,0.0133929,0.00113725,0.0298211,0.08,0
org.apache.commons.math.util.FastMath$acos<D>,0.0,0.0,0.0,0.0,0.999437,0.723528,0.0,0.00563834,0.0,0.0,0.0,0.999437,0.499718,0.999035,0.999437,0.0,0.999436,0.0,0.0,0.999638,0.0,0.0,0.999568,0.0,0.0,0.0,0.249396,0.0,0.0,0.0,0.0665928,0.306815,0.0,0.147639,0.24172,0.228717,0.0666667,0.0535714,0.0131083,0.0795229,0.16,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.998873,0.447056,0.0,0.0181232,0.0,0.0,0.0,0.998873,0.332958,0.998071,0.998873,0.0,0.998873,0.0,0.0,0.999275,0.0,0.0,0.999135,0.0,0.0,0.0,0.249094,0.0,0.0,0.0,0.134028,0.406016,0.0,0.239253,0.471811,0.310841,0.0666667,0.00892857,0.00125696,0.00994036,0.2,0
org.apache.commons.math.exception.NotFiniteNumberException$<init><Ljava/lang/Number;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.996056,0.308819,0.0,0.00241643,0.0,0.0,0.0,0.996056,0.124507,0.993261,0.996056,0.0,0.996056,0.0,0.0,0.997461,0.0,0.0,0.996972,0.0,0.0,0.0,0.247585,0.0,0.0,0.0,0.0381468,0.253588,0.0,0.104299,0.169838,0.137068,0.133333,0.0133929,0.000299276,0.00198807,0.08,0
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$<init><Lorg/apache/commons/math/geometry/partitioning/BSPTree;>,0.0,0.0,0.0,0.0,0.991549,0.224495,0.0,0.00563834,0.0,0.0,0.0,0.991549,0.0619718,0.985605,0.991549,0.0,0.991549,0.0,0.0,0.99455,0.0,0.0,0.993506,0.0,0.0,0.0,0.245169,0.0,0.0,0.0,0.0665928,0.306815,0.0,0.0616631,0.0616631,0.0616631,0.0666667,0.00892857,0.000179565,0.00198807,0.0,0
org.apache.commons.math.analysis.function.Floor$<init><>,0.0,0.0,0.0,0.0,0.998873,0.447056,0.0,0.000402739,0.0,0.0,0.0,0.998873,0.332958,0.998071,0.998873,0.0,0.998873,0.0,0.0,0.999275,0.0,0.0,0.999135,0.0,0.0,0.0,0.249094,0.0,0.0,0.0,0.00960107,0.185401,0.0,0.194151,0.194151,0.194151,0.0,0.00446429,0.00011971,0.0,0.0,0
org.apache.commons.math.dfp.Dfp$log10<>,0.0,0.0,0.0,0.0,0.990423,0.223943,0.0,0.00805477,0.0,0.0,0.0,0.990423,0.0550235,0.983698,0.990423,0.0,0.990422,0.0,0.0,0.993821,0.0,0.0,0.992639,0.0,0.0,0.0,0.244565,0.0,0.0,0.0,0.0830402,0.33374,0.0,0.243129,0.243129,0.243129,0.0,0.00446429,0.00341174,0.0119284,0.0,0
