method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.distribution.BetaDistributionImpl$density<D>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.190998,0.0,0.0,0.0,0.0,0.0605882,0.0,0.305785,0.634456,0.519571,0.0909091,0.0194175,0.00238614,0.0272537,0.15625,0
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.999473,0.628253,0.0,0.000376364,0.0,0.0,0.0,0.999473,0.666315,0.999098,0.999473,0.0,0.999473,0.0,0.0,0.999661,0.0,0.0,0.999596,0.0,0.0,0.0,0.190693,0.0,0.0,0.0,0.00928963,0.092753,0.0,0.0270184,0.55499,0.379,0.0909091,0.00970874,0.000596534,0.00419287,0.125,0
org.apache.commons.math.random.RandomDataImpl$nextLong<JJ>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.190998,0.0,0.0,0.0,0.0,0.0605882,0.0,0.3363,0.537826,0.460346,0.181818,0.0194175,0.000954455,0.00628931,0.15625,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.999473,0.628253,0.0,0.0169364,0.0,0.0,0.0,0.999473,0.666315,0.999098,0.999473,0.0,0.999473,0.0,0.0,0.999661,0.0,0.0,0.999596,0.0,0.0,0.0,0.190693,0.0,0.0,0.0,0.129681,0.333314,0.0,0.313732,0.523522,0.378311,0.0909091,0.00970874,0.000626361,0.0104822,0.15625,0
org.apache.commons.math.exception.NotFiniteNumberException$<init><Ljava/lang/Number;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.996839,0.442379,0.0,0.00225819,0.0,0.0,0.0,0.996839,0.24921,0.994598,0.996839,0.0,0.996839,0.0,0.0,0.997964,0.0,0.0,0.997573,0.0,0.0,0.0,0.189173,0.0,0.0,0.0,0.0369094,0.167105,0.0,0.19199,0.251113,0.221551,0.181818,0.0145631,0.000149134,0.00209644,0.0625,0
org.apache.commons.math.geometry.euclidean.twod.PolygonsSet$<init><Lorg/apache/commons/math/geometry/partitioning/BSPTree;>,0.0,0.0,0.0,0.0,0.992624,0.328996,0.0,0.0052691,0.0,0.0,0.0,0.992624,0.124078,0.987433,0.992624,0.0,0.992624,0.0,0.0,0.995243,0.0,0.0,0.994331,0.0,0.0,0.0,0.18674,0.0,0.0,0.0,0.0644326,0.225144,0.0,0.153528,0.153528,0.153528,0.0909091,0.00970874,8.94801e-05,0.00209644,0.0,0
org.apache.commons.math.analysis.function.Floor$<init><>,0.0,0.0,0.0,0.0,0.999473,0.628253,0.0,0.000376364,0.0,0.0,0.0,0.999473,0.666315,0.999098,0.999473,0.0,0.999473,0.0,0.0,0.999661,0.0,0.0,0.999596,0.0,0.0,0.0,0.190693,0.0,0.0,0.0,0.00928963,0.092753,0.0,0.273045,0.273045,0.273045,0.0,0.00485437,5.96534e-05,0.0,0.0,0
org.apache.commons.math.dfp.Dfp$log10<>,0.0,0.0,0.0,0.0,0.99157,0.328253,0.0,0.00752729,0.0,0.0,0.0,0.99157,0.110174,0.985648,0.99157,0.0,0.99157,0.0,0.0,0.994561,0.0,0.0,0.99352,0.0,0.0,0.0,0.186131,0.0,0.0,0.0,0.0803466,0.254504,0.0,0.317228,0.317228,0.317228,0.0,0.00485437,0.00170012,0.0125786,0.0,0
org.apache.commons.math.geometry.partitioning.RegionFactory$union<Lorg/apache/commons/math/geometry/partitioning/Region;Lorg/apache/commons/math/geometry/partitioning/Region;>,0.0,0.0,0.0,0.0,0.988409,0.326022,0.0,0.00828002,0.0,0.0,0.0,0.988409,0.0823674,0.98031,0.988409,0.0,0.988409,0.0,0.0,0.992513,0.0,0.0,0.991085,0.0,0.0,0.0,0.184307,0.0,0.0,0.0,0.0851293,0.262875,0.0,0.151939,0.151939,0.151939,0.181818,0.0194175,0.000596534,0.00419287,0.0,0
org.apache.commons.math.ode.nonstiff.DormandPrince54Integrator$estimateError<[[D[D[DD>,0.0,0.0,0.0,0.0,0.989989,0.327138,0.0,0.00715092,0.0,0.0,0.0,0.989989,0.0942847,0.982976,0.989989,0.0,0.989989,0.0,0.0,0.993538,0.0,0.0,0.992303,0.0,0.0,0.0,0.185219,0.0,0.0,0.0,0.0778698,0.250092,0.0,0.320089,0.634456,0.518476,0.363636,0.0533981,0.00325111,0.0146751,0.0625,0
