method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.99308,0.509564,0.0,0.0,0.0,0.0,0.0,0.99308,1.0,0.991823,0.99308,0.0,0.99308,0.0,0.0,0.993709,0.0,0.0,0.99341,0.0,0.0,0.0,0.153723,0.0,0.0,0.0,0.0,0.0,0.0,0.002149,0.002149,0.002149,0.1,0.037037,0.00381264,0.0,0.0,0
org.apache.commons.math.stat.regression.OLSMultipleLinearRegression$solveUpperTriangular<Lorg/apache/commons/math/linear/RealMatrix;Lorg/apache/commons/math/linear/RealMatrix;>,0.0,0.0,0.0,0.0,0.975779,0.166258,0.0,0.00317058,0.0,0.0,0.0,0.975778,0.280737,0.971472,0.975779,0.0,0.975779,0.0,0.0,0.977946,0.0,0.0,0.976918,0.0,0.0,0.0,0.151044,0.0,0.0,0.0,0.0907604,0.181144,0.0,0.113897,0.176218,0.147895,0.2,0.148148,0.041939,0.0784314,0.125,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.923875,0.0654733,0.0,0.0126823,0.0,0.0,0.0,0.923875,0.084574,0.91118,0.923875,0.0,0.923875,0.0,0.0,0.930357,0.0,0.0,0.92728,0.0,0.0,0.0,0.14301,0.0,0.0,0.0,0.224324,0.365662,0.0,0.113897,0.116762,0.11533,0.1,0.037037,0.00326797,0.00653595,0.125,0
org.apache.commons.math.linear.RealMatrixImpl$getEntry<II>,0.0,0.0,0.0,0.0,0.99308,0.509564,0.0,0.0298034,0.0,0.0,0.0,0.99308,1.0,0.991823,0.99308,0.0,0.99308,0.0,0.0,0.993709,0.0,0.0,0.99341,0.0,0.0,0.0,0.153723,0.0,0.0,0.0,0.371196,0.523203,0.0,0.0293696,0.176218,0.127268,0.2,0.0740741,0.0196078,0.0130719,0.6875,0
org.apache.commons.math.stat.descriptive.StatisticalSummaryValues$<init><DDJDDD>,0.0,0.0,0.0,0.0,0.975779,0.166258,0.0,0.00317058,0.0,0.0,0.0,0.975778,0.280737,0.971472,0.975779,0.0,0.975779,0.0,0.0,0.977946,0.0,0.0,0.976918,0.0,0.0,0.0,0.151044,0.0,0.0,0.0,0.0907604,0.181144,0.0,0.684814,0.684814,0.684814,0.6,0.12963,0.0108932,0.0457516,0.0,0
org.apache.commons.math.stat.Frequency$valuesIterator<>,0.0,0.0,0.0,0.0,0.982699,0.215302,0.0,0.00190235,0.0,0.0,0.0,0.982699,0.395819,0.979597,0.982699,0.0,0.982699,0.0,0.0,0.984257,0.0,0.0,0.983517,0.0,0.0,0.0,0.152116,0.0,0.0,0.0,0.0626152,0.132781,0.0,0.774355,0.774355,0.774355,0.0,0.0185185,0.00217865,0.0,0.1875,0
org.apache.commons.math.linear.decomposition.BiDiagonalTransformer$getB<>,0.0,0.0,0.0,0.0,0.986159,0.239823,0.0,0.00190235,0.0,0.0,0.0,0.986159,0.496516,0.983667,0.986159,0.0,0.986159,0.0,0.0,0.98741,0.0,0.0,0.986816,0.0,0.0,0.0,0.152651,0.0,0.0,0.0,0.0626152,0.132781,0.0,0.034384,0.034384,0.034384,0.0,0.0740741,0.0408497,0.0718954,0.0,0
org.apache.commons.math.analysis.integration.LegendreGaussIntegrator$stage<Lorg/apache/commons/math/analysis/UnivariateRealFunction;DDI>,0.0,0.0,0.0,0.0,0.986159,0.239823,0.0,0.00126823,0.0,0.0,0.0,0.986159,0.496516,0.983667,0.986159,0.0,0.986159,0.0,0.0,0.98741,0.0,0.0,0.986816,0.0,0.0,0.0,0.152651,0.0,0.0,0.0,0.0458373,0.101321,0.0,0.0644699,0.0644699,0.0644699,0.4,0.203704,0.0315904,0.0522876,0.0,0
org.apache.commons.math.linear.decomposition.SingularValueDecompositionImpl$getRank<>,0.0,0.0,0.0,0.0,0.986159,0.239823,0.0,0.00126823,0.0,0.0,0.0,0.986159,0.496516,0.983667,0.986159,0.0,0.986159,0.0,0.0,0.98741,0.0,0.0,0.986816,0.0,0.0,0.0,0.152651,0.0,0.0,0.0,0.0458373,0.101321,0.0,0.034384,0.034384,0.034384,0.0,0.0555556,0.0190632,0.0261438,0.0,0
org.apache.commons.math.linear.BigMatrixImpl$hashCode<>,0.0,0.0,0.0,0.0,0.99308,0.509564,0.0,0.0,0.0,0.0,0.0,0.99308,1.0,0.991823,0.99308,0.0,0.99308,0.0,0.0,0.993709,0.0,0.0,0.99341,0.0,0.0,0.0,0.153723,0.0,0.0,0.0,0.0,0.0,0.0,0.176218,0.665473,0.422135,0.0,0.12963,0.0332244,0.0588235,0.5625,0
org.apache.commons.math.stat.StatUtils$meanDifference<[D[D>,0.0,0.0,0.0,0.0,0.982699,0.215302,0.0,0.00190235,0.0,0.0,0.0,0.982699,0.395819,0.979597,0.982699,0.0,0.982699,0.0,0.0,0.984257,0.0,0.0,0.983517,0.0,0.0,0.0,0.152116,0.0,0.0,0.0,0.0626152,0.132781,0.0,0.834527,0.834527,0.834527,0.2,0.037037,0.00381264,0.0,0.1875,0
org.apache.commons.math.stat.regression.SimpleRegression$<init><Lorg/apache/commons/math/distribution/TDistribution;>,0.0,0.0,0.0,0.0,0.920415,0.0652281,0.0,0.0133164,0.0,0.0,0.0,0.920415,0.0805939,0.907201,0.920415,0.0,0.920415,0.0,0.0,0.927168,0.0,0.0,0.923963,0.0,0.0,0.0,0.142475,0.0,0.0,0.0,0.231076,0.373689,0.0,0.684814,0.684814,0.684814,0.1,0.037037,0.0157952,0.0457516,0.0,0
org.apache.commons.math.ode.AbstractIntegrator$getEventHandlers<>,0.0,0.0,0.0,0.0,0.982699,0.215302,0.0,0.00190235,0.0,0.0,0.0,0.982699,0.395819,0.979597,0.982699,0.0,0.982699,0.0,0.0,0.984257,0.0,0.0,0.983517,0.0,0.0,0.0,0.152116,0.0,0.0,0.0,0.0626152,0.132781,0.0,0.176218,0.176218,0.176218,0.0,0.0185185,0.00163399,0.0,0.0,0
org.apache.commons.math.stat.descriptive.SynchronizedSummaryStatistics$getSumsq<>,0.0,0.0,0.0,0.0,0.982699,0.215302,0.0,0.00190235,0.0,0.0,0.0,0.982699,0.395819,0.979597,0.982699,0.0,0.982699,0.0,0.0,0.984257,0.0,0.0,0.983517,0.0,0.0,0.0,0.152116,0.0,0.0,0.0,0.0626152,0.132781,0.0,0.380372,0.380372,0.380372,0.0,0.0185185,0.00108932,0.0,0.0,0
org.apache.commons.math.linear.DefaultRealMatrixChangingVisitor$<init><>,0.0,0.0,0.0,0.0,0.955017,0.0676802,0.0,0.00697527,0.0,0.0,0.0,0.955017,0.14795,0.947219,0.955017,0.0,0.955017,0.0,0.0,0.958965,0.0,0.0,0.957091,0.0,0.0,0.0,0.147831,0.0,0.0,0.0,0.15429,0.27607,0.0,0.0881089,0.0881089,0.0881089,0.0,0.0185185,0.00108932,0.0,0.0,0
org.apache.commons.math.estimation.WeightedMeasurement$<init><DD>,0.0,0.0,0.0,0.0,0.861592,0.0610594,0.0,0.0240964,0.0,0.0,0.0,0.861592,0.0433798,0.840305,0.861592,0.0,0.861592,0.0,0.0,0.872645,0.0,0.0,0.8674,0.0,0.0,0.0,0.133369,0.0,0.0,0.0,0.328417,0.48052,0.0,0.0207736,0.0207736,0.0207736,0.2,0.0555556,0.00599129,0.0261438,0.0,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$estimateRegressionParameters<>,0.0,0.0,0.0,0.0,0.979239,0.19078,0.0,0.00253646,0.0,0.0,0.0,0.979239,0.328688,0.975532,0.979239,0.0,0.979239,0.0,0.0,0.981103,0.0,0.0,0.980218,0.0,0.0,0.0,0.15158,0.0,0.0,0.0,0.0773967,0.158789,0.0,0.113897,0.113897,0.113897,0.0,0.037037,0.00326797,0.00653595,0.125,0
org.apache.commons.math.stat.descriptive.moment.Skewness$increment<D>,0.0,0.0,0.0,0.0,0.975779,0.166258,0.0,0.00317058,0.0,0.0,0.0,0.975778,0.280737,0.971472,0.975779,0.0,0.975779,0.0,0.0,0.977946,0.0,0.0,0.976918,0.0,0.0,0.0,0.151044,0.0,0.0,0.0,0.0907604,0.181144,0.0,0.684814,0.684814,0.684814,0.1,0.037037,0.00381264,0.0130719,0.0,0
org.apache.commons.math.transform.FastSineTransformer$transform<[D>,0.0,0.0,0.0,0.0,0.99308,0.509564,0.0,0.0,0.0,0.0,0.0,0.99308,1.0,0.991823,0.99308,0.0,0.99308,0.0,0.0,0.993709,0.0,0.0,0.99341,0.0,0.0,0.0,0.153723,0.0,0.0,0.0,0.0,0.0,0.0,0.537249,0.537249,0.537249,0.1,0.037037,0.00163399,0.0,0.0,0
org.apache.commons.math.geometry.Rotation$getQ3<>,0.0,0.0,0.0,0.0,0.99308,0.509564,0.0,0.0,0.0,0.0,0.0,0.99308,1.0,0.991823,0.99308,0.0,0.99308,0.0,0.0,0.993709,0.0,0.0,0.99341,0.0,0.0,0.0,0.153723,0.0,0.0,0.0,0.0,0.0,0.0,0.502149,0.502149,0.502149,0.0,0.0185185,0.00108932,0.0,0.0,0
org.apache.commons.math.FunctionEvaluationException$<init><[D>,0.0,0.0,0.0,0.0,0.99308,0.509564,0.0,0.0,0.0,0.0,0.0,0.99308,1.0,0.991823,0.99308,0.0,0.99308,0.0,0.0,0.993709,0.0,0.0,0.99341,0.0,0.0,0.0,0.153723,0.0,0.0,0.0,0.0,0.0,0.0,0.0136103,0.0293696,0.0188634,0.1,0.037037,0.00925926,0.0130719,0.1875,0
