method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.geometry.NotARotationMatrixException$<init><Ljava/lang/String;[Ljava/lang/String;>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.0,0.267261,0.0,0.0819022,0.0819022,0.0819022,0.222222,0.0555556,0.00522193,0.00769231,0.0,0
org.apache.commons.math.analysis.PolynomialFunction$differentiate<[D>,0.0,0.0,0.0,0.0,0.984772,0.247366,0.0,0.0043057,0.0,0.0,0.0,0.984772,0.329932,0.981608,0.984772,0.0,0.984772,0.0,0.0,0.986361,0.0,0.0,0.985613,0.0,0.0,0.0,0.172138,0.0,0.0,0.0,0.0950822,0.399649,0.0,0.826948,0.826948,0.826948,0.111111,0.0740741,0.0600522,0.0615385,0.333333,0
org.apache.commons.math.linear.RealMatrixImpl$getEntry<II>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0279871,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.322781,0.609224,0.0,0.433289,0.649934,0.577719,0.222222,0.0555556,0.0208877,0.0153846,0.5,0
org.apache.commons.math.stat.descriptive.StatisticalSummaryValues$<init><DDJDDD>,0.0,0.0,0.0,0.0,0.974619,0.19719,0.0,0.00322928,0.0,0.0,0.0,0.974619,0.195918,0.969413,0.974619,0.0,0.974619,0.0,0.0,0.977243,0.0,0.0,0.976009,0.0,0.0,0.0,0.170364,0.0,0.0,0.0,0.0769231,0.377964,0.0,0.418758,0.418758,0.418758,0.666667,0.12963,0.0261097,0.0538462,0.0,0
org.apache.commons.math.ode.HighamHall54StepInterpolator$clone<>,0.0,0.0,0.0,0.0,0.974619,0.19719,0.0,0.00322928,0.0,0.0,0.0,0.974619,0.195918,0.969413,0.974619,0.0,0.974619,0.0,0.0,0.977243,0.0,0.0,0.976009,0.0,0.0,0.0,0.170364,0.0,0.0,0.0,0.0769231,0.377964,0.0,0.0832232,0.0832232,0.0832232,0.0,0.0185185,0.00522193,0.0,0.0,0
org.apache.commons.math.stat.Frequency$valuesIterator<>,0.0,0.0,0.0,0.0,0.974619,0.19719,0.0,0.00322928,0.0,0.0,0.0,0.974619,0.195918,0.969413,0.974619,0.0,0.974619,0.0,0.0,0.977243,0.0,0.0,0.976009,0.0,0.0,0.0,0.170364,0.0,0.0,0.0,0.0769231,0.377964,0.0,0.583884,0.583884,0.583884,0.0,0.0185185,0.00522193,0.0,0.5,0
org.apache.commons.math.linear.BigMatrixImpl$hashCode<>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.0,0.267261,0.0,0.383091,0.383091,0.383091,0.0,0.111111,0.0770235,0.0615385,0.333333,0
org.apache.commons.math.stat.StatUtils$meanDifference<[D[D>,0.0,0.0,0.0,0.0,0.974619,0.19719,0.0,0.00322928,0.0,0.0,0.0,0.974619,0.195918,0.969413,0.974619,0.0,0.974619,0.0,0.0,0.977243,0.0,0.0,0.976009,0.0,0.0,0.0,0.170364,0.0,0.0,0.0,0.0769231,0.377964,0.0,0.694848,0.694848,0.694848,0.222222,0.037037,0.00913838,0.0,0.5,0
org.apache.commons.math.stat.regression.SimpleRegression$<init><Lorg/apache/commons/math/distribution/TDistribution;>,0.0,0.0,0.0,0.0,0.949239,0.0717511,0.0,0.00861141,0.0,0.0,0.0,0.949239,0.0954082,0.939151,0.949239,0.0,0.949239,0.0,0.0,0.954364,0.0,0.0,0.951954,0.0,0.0,0.0,0.165927,0.0,0.0,0.0,0.153846,0.46291,0.0,0.418758,0.418758,0.418758,0.111111,0.037037,0.037859,0.0538462,0.0,0
org.apache.commons.math.estimation.WeightedMeasurement$<init><DD>,0.0,0.0,0.0,0.0,0.822335,0.0406423,0.0,0.0355221,0.0,0.0,0.0,0.822335,0.0236152,0.79254,0.822335,0.0,0.822335,0.0,0.0,0.838088,0.0,0.0,0.830685,0.0,0.0,0.0,0.143744,0.0,0.0,0.0,0.371612,0.645365,0.0,0.0858653,0.0858653,0.0858653,0.222222,0.0555556,0.0143603,0.0307692,0.0,0
org.apache.commons.math.stat.descriptive.moment.Skewness$increment<D>,0.0,0.0,0.0,0.0,0.969543,0.172102,0.0,0.0043057,0.0,0.0,0.0,0.969543,0.162415,0.963335,0.969543,0.0,0.969543,0.0,0.0,0.972677,0.0,0.0,0.971203,0.0,0.0,0.0,0.169476,0.0,0.0,0.0,0.0950822,0.399649,0.0,0.418758,0.418758,0.418758,0.111111,0.037037,0.00913838,0.0153846,0.0,0
org.apache.commons.math.stat.descriptive.DescriptiveStatistics$getGeometricMean<>,0.0,0.0,0.0,0.0,0.974619,0.19719,0.0,0.00322928,0.0,0.0,0.0,0.974619,0.195918,0.969413,0.974619,0.0,0.974619,0.0,0.0,0.977243,0.0,0.0,0.976009,0.0,0.0,0.0,0.170364,0.0,0.0,0.0,0.0769231,0.377964,0.0,0.418758,0.418758,0.418758,0.0,0.0185185,0.00652742,0.0,0.0,0
org.apache.commons.math.geometry.Rotation$getQ3<>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.0,0.267261,0.0,0.0819022,0.0819022,0.0819022,0.0,0.0185185,0.00261097,0.0,0.0,0
org.apache.commons.math.distribution.FDistributionImpl$getNumeratorDegreesOfFreedom<>,0.0,0.0,0.0,0.0,0.969543,0.172102,0.0,0.0043057,0.0,0.0,0.0,0.969543,0.162415,0.963335,0.969543,0.0,0.969543,0.0,0.0,0.972677,0.0,0.0,0.971203,0.0,0.0,0.0,0.169476,0.0,0.0,0.0,0.0950822,0.399649,0.0,1.0,1.0,1.0,0.0,0.0185185,0.00261097,0.0,0.0,0
org.apache.commons.math.analysis.UnivariateRealSolverImpl$getResult<>,0.0,0.0,0.0,0.0,0.979695,0.222278,0.0,0.00215285,0.0,0.0,0.0,0.979695,0.246173,0.975504,0.979695,0.0,0.979695,0.0,0.0,0.981804,0.0,0.0,0.980812,0.0,0.0,0.0,0.171251,0.0,0.0,0.0,0.0563117,0.351736,0.0,0.50066,1.0,0.833553,0.0,0.0185185,0.0130548,0.0153846,0.166667,0
org.apache.commons.math.ode.ContinuousOutputModel$requiresDenseOutput<>,0.0,0.0,0.0,0.0,0.944162,0.0466633,0.0,0.00968784,0.0,0.0,0.0,0.944162,0.0862709,0.933137,0.944162,0.0,0.944162,0.0,0.0,0.949773,0.0,0.0,0.947135,0.0,0.0,0.0,0.16504,0.0,0.0,0.0,0.166329,0.475265,0.0,0.0832232,0.0832232,0.0832232,0.0,0.0185185,0.00130548,0.0,0.0,0
org.apache.commons.math.stat.descriptive.moment.Variance$<init><>,0.0,0.0,0.0,0.0,0.984772,0.247366,0.0,0.0818084,0.0,0.0,0.0,0.984772,0.329932,0.981608,0.984772,0.0,0.984772,0.0,0.0,0.986361,0.0,0.0,0.985613,0.0,0.0,0.0,0.172138,0.0,0.0,0.0,0.598074,0.791696,0.0,0.402906,0.418758,0.410415,0.0,0.0185185,0.0208877,0.138462,0.166667,0
org.apache.commons.math.stat.descriptive.DescriptiveStatistics$getSortedValues<>,0.0,0.0,0.0,0.0,0.984772,0.247366,0.0,0.00107643,0.0,0.0,0.0,0.984772,0.329932,0.981608,0.984772,0.0,0.984772,0.0,0.0,0.986361,0.0,0.0,0.985613,0.0,0.0,0.0,0.172138,0.0,0.0,0.0,0.0318627,0.317829,0.0,0.418758,0.418758,0.418758,0.0,0.037037,0.0078329,0.0153846,0.0,0
org.apache.commons.math.ode.AbstractStepInterpolator$<init><[DZ>,0.0,0.0,0.0,0.0,0.939086,0.0464124,0.0,0.0107643,0.0,0.0,0.0,0.939086,0.0786565,0.927136,0.939086,0.0,0.939086,0.0,0.0,0.945178,0.0,0.0,0.942313,0.0,0.0,0.0,0.164153,0.0,0.0,0.0,0.178202,0.486726,0.0,0.0832232,0.0832232,0.0832232,0.222222,0.0555556,0.0365535,0.0692308,0.0,0
org.apache.commons.math.analysis.PolynomialSplineFunction$getN<>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.0,0.267261,0.0,0.830912,0.830912,0.830912,0.0,0.0185185,0.00261097,0.0,0.0,0
org.apache.commons.math.analysis.PolynomialFunctionLagrangeForm$evaluate<[D[DD>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.00538213,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.111499,0.418286,0.0,0.104359,0.104359,0.104359,0.333333,0.296296,0.208877,0.215385,0.166667,0
org.apache.commons.math.distribution.FDistributionImpl$<init><DD>,0.0,0.0,0.0,0.0,0.954315,0.096839,0.0,0.00753498,0.0,0.0,0.0,0.954315,0.106576,0.945178,0.954315,0.0,0.954315,0.0,0.0,0.95895,0.0,0.0,0.95677,0.0,0.0,0.0,0.166815,0.0,0.0,0.0,0.140648,0.449478,0.0,1.0,1.0,1.0,0.222222,0.0555556,0.0104439,0.0230769,0.0,0
org.apache.commons.math.complex.Complex$abs<>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0290635,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.330115,0.614788,0.0,0.192867,1.0,0.335332,0.0,0.0555556,0.0900783,0.0923077,0.333333,0
org.apache.commons.math.stat.descriptive.moment.Mean$<init><Lorg/apache/commons/math/stat/descriptive/moment/FirstMoment;>,0.0,0.0,0.0,0.0,0.883249,0.0436528,0.0,0.0226049,0.0,0.0,0.0,0.883249,0.038598,0.861955,0.883249,0.0,0.883249,0.0,0.0,0.894295,0.0,0.0,0.889102,0.0,0.0,0.0,0.154392,0.0,0.0,0.0,0.283878,0.578817,0.0,0.418758,0.418758,0.418758,0.111111,0.037037,0.0104439,0.0230769,0.0,0
org.apache.commons.math.stat.StatUtils$<clinit><>,0.0,0.0,0.0,0.0,0.827411,0.0408932,0.0,0.0344456,0.0,0.0,0.0,0.827411,0.0244598,0.798259,0.827411,0.0,0.827411,0.0,0.0,0.842801,0.0,0.0,0.835568,0.0,0.0,0.0,0.144632,0.0,0.0,0.0,0.364966,0.640567,0.0,0.499339,0.988111,0.892338,0.0,0.0,0.0522193,0.0692308,0.5,0
org.apache.commons.math.distribution.PoissonDistributionImpl$setMean<D>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.00861141,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.153846,0.46291,0.0,0.00792602,0.369881,0.249229,0.111111,0.037037,0.0274151,0.0384615,0.166667,0
org.apache.commons.math.ode.AdaptiveStepsizeIntegrator$initializeStep<Lorg/apache/commons/math/ode/FirstOrderDifferentialEquations;ZI[DD[D[D[D[D>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0247578,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.299922,0.591546,0.0,0.0832232,0.0832232,0.0832232,1.0,0.388889,0.25718,0.230769,0.0,0
org.apache.commons.math.analysis.UnivariateRealSolverImpl$getRelativeAccuracy<>,0.0,0.0,0.0,0.0,0.908629,0.0449072,0.0,0.0172228,0.0,0.0,0.0,0.908629,0.050737,0.891395,0.908629,0.0,0.908629,0.0,0.0,0.917499,0.0,0.0,0.913329,0.0,0.0,0.0,0.158829,0.0,0.0,0.0,0.240239,0.542685,0.0,1.0,1.0,1.0,0.0,0.0185185,0.00261097,0.0,0.0,0
org.apache.commons.math.ode.RungeKuttaFehlbergIntegrator$integrate<Lorg/apache/commons/math/ode/FirstOrderDifferentialEquations;D[DD[D>,0.0,0.0,0.0,0.0,0.989848,0.498244,0.0,0.0290635,0.0,0.0,0.0,0.989848,0.497449,0.987726,0.989848,0.0,0.989848,0.0,0.0,0.990912,0.0,0.0,0.990412,0.0,0.0,0.0,0.173026,0.0,0.0,0.0,0.330115,0.614788,0.0,0.0832232,0.0832232,0.0832232,0.555556,0.685185,0.699739,0.615385,0.0,0
org.apache.commons.math.stat.descriptive.moment.GeometricMean$increment<D>,0.0,0.0,0.0,0.0,0.847716,0.0418967,0.0,0.0301399,0.0,0.0,0.0,0.847716,0.0284014,0.821252,0.847716,0.0,0.847716,0.0,0.0,0.861598,0.0,0.0,0.855073,0.0,0.0,0.0,0.148181,0.0,0.0,0.0,0.33732,0.620205,0.0,0.418758,0.418758,0.418758,0.111111,0.037037,0.00522193,0.00769231,0.0,0
org.apache.commons.math.stat.descriptive.SummaryStatistics$newInstance<>,0.0,0.0,0.0,0.0,0.837563,0.0413949,0.0,0.0322928,0.0,0.0,0.0,0.837564,0.0263074,0.809732,0.837563,0.0,0.837563,0.0,0.0,0.852209,0.0,0.0,0.845325,0.0,0.0,0.0,0.146406,0.0,0.0,0.0,0.351367,0.630633,0.0,0.418758,0.418758,0.418758,0.0,0.0555556,0.0248042,0.0461538,0.0,0
org.apache.commons.math.stat.descriptive.moment.FirstMoment$clear<>,0.0,0.0,0.0,0.0,0.568528,0.0280983,0.0,0.0893434,0.0,0.0,0.0,0.568528,0.00672269,0.520964,0.568528,0.0,0.568528,0.0,0.0,0.595722,0.0,0.0,0.582961,0.0,0.0,0.0,0.0993789,0.0,0.0,0.0,0.628088,0.809107,0.0,0.418758,0.418758,0.418758,0.0,0.0185185,0.0156658,0.0307692,0.0,0
org.apache.commons.math.stat.descriptive.moment.Kurtosis$<init><>,0.0,0.0,0.0,0.0,0.93401,0.0461616,0.0,0.0118407,0.0,0.0,0.0,0.93401,0.0722135,0.921148,0.93401,0.0,0.93401,0.0,0.0,0.940577,0.0,0.0,0.937489,0.0,0.0,0.0,0.163265,0.0,0.0,0.0,0.189546,0.497429,0.0,0.418758,0.418758,0.418758,0.0,0.0185185,0.0130548,0.0230769,0.0,0
org.apache.commons.math.stat.StatUtils$sumLog<[DII>,0.0,0.0,0.0,0.0,0.984772,0.247366,0.0,0.00107643,0.0,0.0,0.0,0.984772,0.329932,0.981608,0.984772,0.0,0.984772,0.0,0.0,0.986361,0.0,0.0,0.985613,0.0,0.0,0.0,0.172138,0.0,0.0,0.0,0.0318627,0.317829,0.0,1.0,1.0,1.0,0.333333,0.0555556,0.00652742,0.0,0.0,0
