method,ochiai,jaccard,gp13,wong1,wong2,wong3,tarantula,ample,RussellRao,SorensenDice,Kulczynski1,SimpleMatching,M1,RogersTanimoto,Hamming,ochiai2,Hamann,dice,Kulczynski2,Sokal,M2,Goodman,Euclid,Anderberg,Zoltar,ER1a,ER1b,ER5a,ER5b,ER5c,gp02,gp03,gp19,min_age,max_age,mean_age,num_args,num_vars,b_length,loc,churn,fault
org.apache.commons.math.distribution.BetaDistributionImpl$density<D>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.407643,0.0,0.0,0.0,0.0,0.0267123,0.0,0.16,0.556669,0.417337,0.0909091,0.0606061,0.00478841,0.0457746,0.277778,0
org.apache.commons.math.fraction.BigFraction$divide<Ljava/math/BigInteger;>,0.0,0.0,0.0,0.0,0.999349,0.699429,0.0,0.000448632,0.0,0.0,0.0,0.999349,0.666233,0.998902,0.999349,0.0,0.999349,0.0,0.0,0.999573,0.0,0.0,0.999493,0.0,0.0,0.0,0.407378,0.0,0.0,0.0,0.010842,0.0617134,0.0,0.202308,0.460293,0.373683,0.0909091,0.030303,0.00107739,0.00704225,0.166667,0
org.apache.commons.math.linear.EigenDecompositionImpl$<init><Lorg/apache/commons/math/linear/RealMatrix;D>,0.0,0.0,0.0,0.0,0.998047,0.639315,0.0,0.0224316,0.0,0.0,0.0,0.998047,0.399219,0.99671,0.998047,0.0,0.998047,0.0,0.0,0.998718,0.0,0.0,0.998478,0.0,0.0,0.0,0.406847,0.0,0.0,0.0,0.160751,0.336076,0.0,0.136923,0.393601,0.277636,0.181818,0.0454545,0.00113725,0.0528169,0.111111,0
org.apache.commons.math.ode.sampling.NordsieckStepInterpolator$readExternal<Ljava/io/ObjectInput;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.407643,0.0,0.0,0.0,0.0,0.0267123,0.0,0.360769,0.400925,0.369801,0.0909091,0.106061,0.00454899,0.0633803,0.222222,0
org.apache.commons.math.random.RandomDataImpl$nextLong<JJ>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.407643,0.0,0.0,0.0,0.0,0.0267123,0.0,0.196923,0.439476,0.345509,0.181818,0.0606061,0.00191536,0.0105634,0.277778,0
org.apache.commons.math.stat.regression.AbstractMultipleLinearRegression$newYSampleData<[D>,0.0,0.0,0.0,0.0,0.999349,0.699429,0.0,0.0174966,0.0,0.0,0.0,0.999349,0.666233,0.998902,0.999349,0.0,0.999349,0.0,0.0,0.999573,0.0,0.0,0.999493,0.0,0.0,0.0,0.407378,0.0,0.0,0.0,0.13937,0.306944,0.0,0.169615,0.422128,0.246016,0.0909091,0.030303,0.00125696,0.0176056,0.277778,0
org.apache.commons.math.exception.NotFiniteNumberException$<init><Ljava/lang/Number;[Ljava/lang/Object;>,0.0,0.0,0.0,0.0,0.996094,0.549143,0.0,0.00269179,0.0,0.0,0.0,0.996094,0.249023,0.993428,0.996094,0.0,0.996094,0.0,0.0,0.997434,0.0,0.0,0.996954,0.0,0.0,0.0,0.406051,0.0,0.0,0.0,0.0430773,0.142621,0.0,0.0223077,0.0917502,0.0558982,0.181818,0.0454545,0.000299276,0.00352113,0.111111,0
org.apache.commons.math.linear.ArrayRealVector$set<ILorg/apache/commons/math/linear/ArrayRealVector;>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.407643,0.0,0.0,0.0,0.0,0.0267123,0.0,0.384615,0.383192,0.383192,0.181818,0.0454545,0.000299276,0.00352113,0.0,0
org.apache.commons.math.analysis.function.Floor$<init><>,0.0,0.0,0.0,0.0,0.999349,0.699429,0.0,0.000448632,0.0,0.0,0.0,0.999349,0.666233,0.998902,0.999349,0.0,0.999349,0.0,0.0,0.999573,0.0,0.0,0.999493,0.0,0.0,0.0,0.407378,0.0,0.0,0.0,0.010842,0.0617134,0.0,0.120385,0.11835,0.11835,0.0,0.0151515,0.00011971,0.0,0.0,0
org.apache.commons.math.distribution.GammaDistributionImpl$cumulativeProbability<D>,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0139076,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.407643,0.0,0.0,0.0,0.121892,0.281702,0.0,0.159231,1.0,0.389553,0.0909091,0.0606061,0.000957682,0.0105634,0.166667,0
